user_id,trail_id,checkin_count,start_timestamp,end_timestamp,max_adjacent_gap_hours,removal_reason
34258,2018_698461,8,2017-10-04 13:47:00,2017-10-05 15:06:00,20.183333333333334,adjacent_timestamp_gap_exceeds_8_hours
34258,2018_698464,5,2017-10-09 00:30:00,2017-10-09 13:42:00,12.6,adjacent_timestamp_gap_exceeds_8_hours
34258,2018_698465,5,2017-10-10 03:42:00,2017-10-11 14:09:00,20.45,adjacent_timestamp_gap_exceeds_8_hours
34258,2018_698468,4,2017-10-14 00:42:00,2017-10-15 14:07:00,30.116666666666667,adjacent_timestamp_gap_exceeds_8_hours
34258,2018_698470,4,2017-10-17 04:11:00,2017-10-17 14:15:00,9.883333333333333,adjacent_timestamp_gap_exceeds_8_hours
34258,2018_698477,3,2017-10-25 05:30:00,2017-10-25 14:31:00,8.633333333333333,adjacent_timestamp_gap_exceeds_8_hours
34642,2018_705840,2,2017-12-20 11:00:00,2017-12-22 21:53:00,58.88333333333333,adjacent_timestamp_gap_exceeds_8_hours
34642,2018_705859,3,2018-01-21 21:40:00,2018-01-22 11:38:00,13.6,adjacent_timestamp_gap_exceeds_8_hours
348059,2018_3807510,4,2018-04-10 22:51:00,2018-04-11 07:45:00,8.016666666666667,adjacent_timestamp_gap_exceeds_8_hours
348682,2018_3811331,2,2018-07-24 06:44:00,2018-07-24 17:25:00,10.683333333333334,adjacent_timestamp_gap_exceeds_8_hours
348682,2018_3811340,2,2018-08-29 08:44:00,2018-08-29 17:45:00,9.016666666666667,adjacent_timestamp_gap_exceeds_8_hours
350248,2018_3820532,6,2018-04-13 09:49:00,2018-04-14 12:18:00,21.066666666666666,adjacent_timestamp_gap_exceeds_8_hours
350248,2018_3820538,2,2018-05-05 11:23:00,2018-05-05 22:11:00,10.8,adjacent_timestamp_gap_exceeds_8_hours
350248,2018_3820540,2,2018-05-07 22:07:00,2018-05-08 10:18:00,12.183333333333334,adjacent_timestamp_gap_exceeds_8_hours
356419,2018_3855569,2,2018-04-14 11:34:00,2018-04-15 09:03:00,21.483333333333334,adjacent_timestamp_gap_exceeds_8_hours
356419,2018_3855573,3,2018-04-21 05:53:00,2018-04-21 14:46:00,8.716666666666667,adjacent_timestamp_gap_exceeds_8_hours
35718,2018_727118,2,2018-06-14 07:22:00,2018-06-17 07:43:00,72.35,adjacent_timestamp_gap_exceeds_8_hours
36487,2018_741703,5,2018-03-22 07:13:00,2018-03-23 13:26:00,20.9,adjacent_timestamp_gap_exceeds_8_hours
365381,2018_3903069,6,2018-05-15 09:00:00,2018-05-16 11:25:00,21.183333333333334,adjacent_timestamp_gap_exceeds_8_hours
365381,2018_3903080,2,2018-08-03 06:11:00,2018-08-06 13:23:00,79.2,adjacent_timestamp_gap_exceeds_8_hours
365869,2018_3905343,3,2018-08-03 13:24:00,2018-08-04 14:31:00,24.933333333333334,adjacent_timestamp_gap_exceeds_8_hours
371999,2018_3936423,2,2018-06-18 11:25:00,2018-06-19 12:24:00,24.983333333333334,adjacent_timestamp_gap_exceeds_8_hours
371999,2018_3936424,5,2018-06-20 11:32:00,2018-06-22 11:30:00,23.75,adjacent_timestamp_gap_exceeds_8_hours
371999,2018_3936425,2,2018-06-24 21:30:00,2018-06-25 12:32:00,15.033333333333333,adjacent_timestamp_gap_exceeds_8_hours
371999,2018_3936426,3,2018-06-26 21:39:00,2018-06-27 10:51:00,12.9,adjacent_timestamp_gap_exceeds_8_hours
371999,2018_3936427,5,2018-06-27 21:32:00,2018-06-29 13:03:00,24.416666666666668,adjacent_timestamp_gap_exceeds_8_hours
371999,2018_3936430,5,2018-07-03 14:33:00,2018-07-05 12:41:00,25.45,adjacent_timestamp_gap_exceeds_8_hours
371999,2018_3936437,3,2018-07-11 14:02:00,2018-07-12 13:02:00,22.5,adjacent_timestamp_gap_exceeds_8_hours
371999,2018_3936439,2,2018-07-14 03:49:00,2018-07-16 12:11:00,56.36666666666667,adjacent_timestamp_gap_exceeds_8_hours
371999,2018_3936442,7,2018-07-18 11:39:00,2018-07-23 11:02:00,37.1,adjacent_timestamp_gap_exceeds_8_hours
41088,2018_830971,2,2017-10-11 06:22:00,2017-10-11 14:25:00,8.05,adjacent_timestamp_gap_exceeds_8_hours
41088,2018_830974,2,2017-10-14 22:33:00,2017-10-15 15:32:00,16.983333333333334,adjacent_timestamp_gap_exceeds_8_hours
41088,2018_830979,3,2017-10-22 07:25:00,2017-10-24 15:12:00,47.983333333333334,adjacent_timestamp_gap_exceeds_8_hours
41088,2018_830984,4,2017-11-03 08:50:00,2017-11-04 22:33:00,25.416666666666668,adjacent_timestamp_gap_exceeds_8_hours
41088,2018_830989,2,2017-11-11 00:07:00,2017-11-11 14:15:00,14.133333333333333,adjacent_timestamp_gap_exceeds_8_hours
41088,2018_830995,2,2017-11-23 01:49:00,2017-11-23 14:13:00,12.4,adjacent_timestamp_gap_exceeds_8_hours
41088,2018_830996,3,2017-11-24 07:21:00,2017-11-24 22:33:00,8.616666666666667,adjacent_timestamp_gap_exceeds_8_hours
41088,2018_830998,5,2017-11-26 08:24:00,2017-12-02 22:53:00,80.9,adjacent_timestamp_gap_exceeds_8_hours
41088,2018_831005,2,2017-12-17 01:28:00,2017-12-17 13:11:00,11.716666666666667,adjacent_timestamp_gap_exceeds_8_hours
41088,2018_831023,3,2018-01-20 07:47:00,2018-01-21 05:57:00,14.6,adjacent_timestamp_gap_exceeds_8_hours
41088,2018_831029,7,2018-02-02 15:32:00,2018-02-04 13:04:00,31.016666666666666,adjacent_timestamp_gap_exceeds_8_hours
41088,2018_831033,2,2018-02-11 07:05:00,2018-02-11 22:27:00,15.366666666666667,adjacent_timestamp_gap_exceeds_8_hours
41088,2018_831036,2,2018-02-15 12:45:00,2018-02-15 22:30:00,9.75,adjacent_timestamp_gap_exceeds_8_hours
41902,2018_845382,2,2017-10-04 07:32:00,2017-10-05 02:20:00,18.8,adjacent_timestamp_gap_exceeds_8_hours
41902,2018_845384,6,2017-10-12 02:01:00,2017-10-19 02:22:00,92.0,adjacent_timestamp_gap_exceeds_8_hours
41902,2018_845385,6,2017-10-24 01:29:00,2017-10-26 02:46:00,22.583333333333332,adjacent_timestamp_gap_exceeds_8_hours
41902,2018_845389,4,2017-10-30 04:20:00,2017-11-06 04:42:00,97.8,adjacent_timestamp_gap_exceeds_8_hours
41902,2018_845392,2,2017-11-09 08:49:00,2017-11-10 03:56:00,19.116666666666667,adjacent_timestamp_gap_exceeds_8_hours
41902,2018_845401,3,2017-12-04 02:36:00,2017-12-07 01:26:00,46.6,adjacent_timestamp_gap_exceeds_8_hours
41902,2018_845404,3,2017-12-12 02:58:00,2017-12-14 02:17:00,25.25,adjacent_timestamp_gap_exceeds_8_hours
41902,2018_845406,5,2017-12-16 03:47:00,2017-12-19 03:57:00,42.45,adjacent_timestamp_gap_exceeds_8_hours
41902,2018_845409,2,2017-12-26 03:38:00,2017-12-27 03:56:00,24.3,adjacent_timestamp_gap_exceeds_8_hours
41902,2018_845415,3,2018-01-11 04:13:00,2018-01-16 04:56:00,96.35,adjacent_timestamp_gap_exceeds_8_hours
41902,2018_845416,2,2018-01-17 03:45:00,2018-01-19 03:57:00,48.2,adjacent_timestamp_gap_exceeds_8_hours
41902,2018_845417,3,2018-01-24 04:11:00,2018-01-26 03:01:00,24.316666666666666,adjacent_timestamp_gap_exceeds_8_hours
41902,2018_845423,2,2018-02-07 08:53:00,2018-02-08 01:39:00,16.766666666666666,adjacent_timestamp_gap_exceeds_8_hours
41902,2018_845426,2,2018-02-16 03:36:00,2018-02-19 03:44:00,72.13333333333334,adjacent_timestamp_gap_exceeds_8_hours
41902,2018_845432,2,2018-03-05 08:46:00,2018-03-06 04:12:00,19.433333333333334,adjacent_timestamp_gap_exceeds_8_hours
45189,2018_907308,2,2017-11-07 23:57:00,2017-11-08 08:42:00,8.75,adjacent_timestamp_gap_exceeds_8_hours
45189,2018_907309,3,2017-11-12 05:03:00,2017-11-12 14:27:00,8.8,adjacent_timestamp_gap_exceeds_8_hours
45189,2018_907317,2,2017-12-26 05:55:00,2017-12-26 15:28:00,9.55,adjacent_timestamp_gap_exceeds_8_hours
45205,2018_907472,3,2017-11-06 03:38:00,2017-11-06 14:28:00,9.95,adjacent_timestamp_gap_exceeds_8_hours
45205,2018_907476,3,2017-11-27 03:14:00,2017-11-30 17:50:00,75.4,adjacent_timestamp_gap_exceeds_8_hours
45205,2018_907480,2,2017-12-05 15:29:00,2017-12-08 02:38:00,59.15,adjacent_timestamp_gap_exceeds_8_hours
45205,2018_907490,5,2018-01-14 02:53:00,2018-01-14 15:47:00,11.716666666666667,adjacent_timestamp_gap_exceeds_8_hours
45205,2018_907500,2,2018-02-11 12:40:00,2018-02-12 16:14:00,27.566666666666666,adjacent_timestamp_gap_exceeds_8_hours
45205,2018_907505,2,2018-02-24 20:40:00,2018-02-25 19:08:00,22.466666666666665,adjacent_timestamp_gap_exceeds_8_hours
45205,2018_907509,2,2018-03-03 19:46:00,2018-03-04 14:10:00,18.4,adjacent_timestamp_gap_exceeds_8_hours
45205,2018_907515,2,2018-03-17 06:05:00,2018-03-17 15:06:00,9.016666666666667,adjacent_timestamp_gap_exceeds_8_hours
45205,2018_907519,5,2018-03-24 18:55:00,2018-03-25 10:10:00,11.966666666666667,adjacent_timestamp_gap_exceeds_8_hours
45205,2018_907521,5,2018-04-01 09:31:00,2018-04-02 13:26:00,16.833333333333332,adjacent_timestamp_gap_exceeds_8_hours
45205,2018_907533,3,2018-05-16 05:46:00,2018-05-22 17:10:00,147.45,adjacent_timestamp_gap_exceeds_8_hours
45205,2018_907537,4,2018-06-04 04:46:00,2018-06-07 16:30:00,75.46666666666667,adjacent_timestamp_gap_exceeds_8_hours
45205,2018_907545,4,2018-06-26 03:17:00,2018-06-26 17:11:00,12.7,adjacent_timestamp_gap_exceeds_8_hours
45205,2018_907547,10,2018-07-03 09:34:00,2018-07-08 09:15:00,99.06666666666666,adjacent_timestamp_gap_exceeds_8_hours
45205,2018_907556,4,2018-08-08 02:46:00,2018-08-08 16:25:00,8.616666666666667,adjacent_timestamp_gap_exceeds_8_hours
45205,2018_907585,3,2018-10-13 13:44:00,2018-10-14 13:55:00,23.383333333333333,adjacent_timestamp_gap_exceeds_8_hours
51031,2018_1023531,6,2018-03-16 22:20:00,2018-03-17 13:01:00,8.533333333333333,adjacent_timestamp_gap_exceeds_8_hours
51516,2018_1033106,3,2018-08-13 03:10:00,2018-08-13 20:20:00,10.166666666666666,adjacent_timestamp_gap_exceeds_8_hours
52894,2018_1058957,3,2017-10-28 01:20:00,2017-10-28 15:06:00,10.45,adjacent_timestamp_gap_exceeds_8_hours
53205,2018_1065500,3,2017-11-08 10:56:00,2017-11-11 10:42:00,71.38333333333334,adjacent_timestamp_gap_exceeds_8_hours
53205,2018_1065542,2,2018-07-13 10:42:00,2018-07-17 08:46:00,94.06666666666666,adjacent_timestamp_gap_exceeds_8_hours
55985,2018_1115812,2,2017-11-05 03:12:00,2017-11-05 12:43:00,9.516666666666667,adjacent_timestamp_gap_exceeds_8_hours
60393,2018_1190474,4,2017-10-07 06:59:00,2017-10-07 16:39:00,8.933333333333334,adjacent_timestamp_gap_exceeds_8_hours
60393,2018_1190500,6,2017-12-13 01:25:00,2017-12-14 08:58:00,21.683333333333334,adjacent_timestamp_gap_exceeds_8_hours
60393,2018_1190509,2,2018-01-11 01:07:00,2018-01-13 03:59:00,50.86666666666667,adjacent_timestamp_gap_exceeds_8_hours
60393,2018_1190551,6,2018-04-14 01:45:00,2018-04-16 02:28:00,36.6,adjacent_timestamp_gap_exceeds_8_hours
60393,2018_1190565,2,2018-05-28 22:44:00,2018-05-29 12:26:00,13.7,adjacent_timestamp_gap_exceeds_8_hours
60393,2018_1190584,2,2018-07-07 02:46:00,2018-07-07 13:39:00,10.883333333333333,adjacent_timestamp_gap_exceeds_8_hours
70564,2018_1332694,2,2018-05-04 23:32:00,2018-05-05 09:15:00,9.716666666666667,adjacent_timestamp_gap_exceeds_8_hours
70703,2018_1335123,3,2018-05-02 13:21:00,2018-05-31 12:11:00,694.4,adjacent_timestamp_gap_exceeds_8_hours
72210,2018_1357864,3,2017-11-13 03:45:00,2017-11-14 04:52:00,22.083333333333332,adjacent_timestamp_gap_exceeds_8_hours
72210,2018_1357871,2,2017-12-18 06:19:00,2017-12-20 11:31:00,53.2,adjacent_timestamp_gap_exceeds_8_hours
72210,2018_1357873,3,2018-01-11 04:22:00,2018-01-12 09:07:00,25.483333333333334,adjacent_timestamp_gap_exceeds_8_hours
72444,2018_1361359,2,2017-12-26 04:36:00,2017-12-27 13:50:00,33.233333333333334,adjacent_timestamp_gap_exceeds_8_hours
72444,2018_1361362,2,2018-01-05 12:30:00,2018-01-07 08:59:00,44.483333333333334,adjacent_timestamp_gap_exceeds_8_hours
72444,2018_1361370,2,2018-02-20 22:05:00,2018-02-25 12:57:00,110.86666666666666,adjacent_timestamp_gap_exceeds_8_hours
72444,2018_1361376,2,2018-03-22 21:35:00,2018-03-23 10:22:00,12.783333333333333,adjacent_timestamp_gap_exceeds_8_hours
72444,2018_1361381,2,2018-04-30 09:28:00,2018-05-02 14:15:00,52.78333333333333,adjacent_timestamp_gap_exceeds_8_hours
72444,2018_1361385,2,2018-05-12 23:52:00,2018-05-13 13:48:00,13.933333333333334,adjacent_timestamp_gap_exceeds_8_hours
72444,2018_1361388,2,2018-05-25 10:06:00,2018-05-27 13:30:00,51.4,adjacent_timestamp_gap_exceeds_8_hours
72444,2018_1361400,2,2018-08-14 21:55:00,2018-08-15 14:15:00,16.333333333333332,adjacent_timestamp_gap_exceeds_8_hours
72444,2018_1361401,2,2018-08-16 03:15:00,2018-08-16 14:19:00,11.066666666666666,adjacent_timestamp_gap_exceeds_8_hours
76264,2018_1422620,3,2017-10-14 07:44:00,2017-10-21 01:32:00,161.7,adjacent_timestamp_gap_exceeds_8_hours
76264,2018_1422625,7,2017-10-27 10:50:00,2017-10-31 06:16:00,64.13333333333334,adjacent_timestamp_gap_exceeds_8_hours
78286,2018_1453191,3,2018-05-05 06:39:00,2018-05-05 17:54:00,8.75,adjacent_timestamp_gap_exceeds_8_hours
78286,2018_1453214,2,2018-06-06 06:16:00,2018-06-06 18:08:00,11.866666666666667,adjacent_timestamp_gap_exceeds_8_hours
78286,2018_1453218,3,2018-07-14 11:35:00,2018-09-30 01:35:00,1855.5833333333333,adjacent_timestamp_gap_exceeds_8_hours
79139,2018_1466949,5,2017-11-21 01:21:00,2017-11-23 07:16:00,48.55,adjacent_timestamp_gap_exceeds_8_hours
79719,2018_1475334,4,2017-10-11 15:31:00,2017-10-12 00:45:00,8.5,adjacent_timestamp_gap_exceeds_8_hours
79719,2018_1475336,3,2017-10-17 07:24:00,2017-10-17 16:56:00,9.233333333333333,adjacent_timestamp_gap_exceeds_8_hours
79719,2018_1475342,2,2017-10-29 15:16:00,2017-11-04 00:13:00,128.95,adjacent_timestamp_gap_exceeds_8_hours
79719,2018_1475346,2,2017-11-17 05:17:00,2017-11-17 14:32:00,9.25,adjacent_timestamp_gap_exceeds_8_hours
79719,2018_1475363,2,2018-01-03 08:10:00,2018-01-04 05:19:00,21.15,adjacent_timestamp_gap_exceeds_8_hours
79719,2018_1475388,3,2018-04-10 23:58:00,2018-04-11 16:07:00,8.95,adjacent_timestamp_gap_exceeds_8_hours
79719,2018_1475390,4,2018-04-13 03:09:00,2018-04-13 21:30:00,10.55,adjacent_timestamp_gap_exceeds_8_hours
80051,2018_1480017,2,2017-11-26 02:28:00,2017-11-26 12:17:00,9.816666666666666,adjacent_timestamp_gap_exceeds_8_hours
80480,2018_1486511,3,2017-11-05 02:34:00,2017-11-09 09:04:00,102.1,adjacent_timestamp_gap_exceeds_8_hours
80480,2018_1486513,6,2017-11-17 04:27:00,2017-12-09 13:43:00,313.5,adjacent_timestamp_gap_exceeds_8_hours
80480,2018_1486516,3,2017-12-18 06:19:00,2017-12-21 08:30:00,73.61666666666666,adjacent_timestamp_gap_exceeds_8_hours
80480,2018_1486521,2,2018-01-07 11:19:00,2018-01-12 09:48:00,118.48333333333333,adjacent_timestamp_gap_exceeds_8_hours
86988,2018_1596281,2,2017-10-30 02:06:00,2017-10-30 10:59:00,8.883333333333333,adjacent_timestamp_gap_exceeds_8_hours
86988,2018_1596298,3,2018-02-05 09:24:00,2018-02-11 13:51:00,147.85,adjacent_timestamp_gap_exceeds_8_hours
86988,2018_1596299,4,2018-02-12 02:30:00,2018-02-15 12:32:00,75.18333333333334,adjacent_timestamp_gap_exceeds_8_hours
86988,2018_1596301,3,2018-02-19 00:55:00,2018-02-25 12:44:00,150.46666666666667,adjacent_timestamp_gap_exceeds_8_hours
86988,2018_1596320,2,2018-04-02 23:46:00,2018-04-03 12:21:00,12.583333333333334,adjacent_timestamp_gap_exceeds_8_hours
86988,2018_1596321,2,2018-04-06 00:01:00,2018-04-06 11:35:00,11.566666666666666,adjacent_timestamp_gap_exceeds_8_hours
86988,2018_1596329,2,2018-04-27 02:21:00,2018-04-27 10:35:00,8.233333333333333,adjacent_timestamp_gap_exceeds_8_hours
87391,2018_1602163,8,2017-10-07 06:13:00,2017-10-08 12:41:00,17.633333333333333,adjacent_timestamp_gap_exceeds_8_hours
87391,2018_1602169,3,2017-10-21 02:12:00,2017-10-21 14:26:00,12.033333333333333,adjacent_timestamp_gap_exceeds_8_hours
88625,2018_1619223,7,2017-12-02 08:56:00,2017-12-07 11:50:00,92.98333333333333,adjacent_timestamp_gap_exceeds_8_hours
88625,2018_1619224,3,2017-12-09 11:40:00,2017-12-10 11:48:00,21.716666666666665,adjacent_timestamp_gap_exceeds_8_hours
88625,2018_1619233,2,2018-01-13 15:21:00,2018-01-14 13:12:00,21.85,adjacent_timestamp_gap_exceeds_8_hours
88625,2018_1619243,3,2018-02-10 14:24:00,2018-02-10 23:12:00,8.716666666666667,adjacent_timestamp_gap_exceeds_8_hours
88793,2018_1621572,2,2017-10-29 02:39:00,2017-10-29 11:15:00,8.6,adjacent_timestamp_gap_exceeds_8_hours
97607,2018_1730300,2,2018-05-01 23:27:00,2018-05-02 14:28:00,15.016666666666667,adjacent_timestamp_gap_exceeds_8_hours
