trail_id,user_id,venue_id,latitude,longitude,name,address,venue_category,venue_category_id,venue_category_id_code,venue_city,venue_city_latitude,venue_city_longitude,venue_country,timestamp,event_position,event_id,previous_event_id,previous_place,next_event_id,next_place,trail_checkin_count,clean_trail_count,is_high_memory_load,is_target_eligible
2018_1860400,106628,2700,35.65439411083739,139.33843737286767,八王子駅南口駅前広場,子安町4,Plaza,4bf58dd8d48988d164941735,96,Hachiōji,35.65583,139.32389,JP,2018-03-29 13:26:00,2,2018_1860400__event_002,2018_1860400__event_001,ドン・キホーテ,2018_1860400__event_003,株式会社エコリターン,3,39,True,True
2018_1860400,106628,3876,35.61879500897339,139.25997097805998,株式会社エコリターン,南浅川町3131-1,Recycling Facility,4f4531084b9074f6e4fb0101,240,Hachiōji,35.65583,139.32389,JP,2018-03-29 14:14:00,3,2018_1860400__event_003,2018_1860400__event_002,八王子駅南口駅前広場,,,3,39,True,True
2018_1860401,106628,1751,35.75821795549495,139.3265080142437,スーパーオートバックス SA羽村店,神明台4-1-1,Automotive Shop,4bf58dd8d48988d124951735,52,Fussa,35.73667,139.32361,JP,2018-03-30 09:34:00,1,2018_1860401__event_001,,,2018_1860401__event_002,,2,39,True,True
2018_1860401,106628,4251,,,,,Home (private),4bf58dd8d48988d103941735,3,Fussa,35.73667,139.32361,JP,2018-03-30 11:00:00,2,2018_1860401__event_002,2018_1860401__event_001,スーパーオートバックス SA羽村店,,,2,39,True,False
2018_1860403,106628,568,35.76323173874253,139.32822196731297,上を向いていこう,富士見平2-22-9,Ramen Restaurant,55a59bace4b013909087cb24,335,Fussa,35.73667,139.32361,JP,2018-04-03 10:08:00,1,2018_1860403__event_001,,,2018_1860403__event_002,セブンイレブン あきる野二宮店,2,39,True,True
2018_1860403,106628,2446,35.72288082866993,139.3186286250053,セブンイレブン あきる野二宮店,小川734-1,Convenience Store,4d954b0ea243a5684a65b473,215,Fussa,35.73667,139.32361,JP,2018-04-03 15:20:00,2,2018_1860403__event_002,2018_1860403__event_001,上を向いていこう,,,2,39,True,True
2018_1860405,106628,358,35.539018,139.223096,鳥居原ふれあいの館,緑区鳥屋1674,Farmers Market,4bf58dd8d48988d1fa941735,195,Hachiōji,35.65583,139.32389,JP,2018-04-10 08:28:00,1,2018_1860405__event_001,,,2018_1860405__event_002,大垂水峠橋,2,39,True,True
2018_1860405,106628,3529,35.62021264819274,139.22662496566772,大垂水峠橋,緑区千木良,Bridge,4bf58dd8d48988d1df941735,165,Hachiōji,35.65583,139.32389,JP,2018-04-10 09:57:00,2,2018_1860405__event_002,2018_1860405__event_001,鳥居原ふれあいの館,,,2,39,True,True
2018_1860406,106628,4451,35.73970239862539,139.2793162195613,昭和シェル セルフ日の出インターSS,平井18-2,Gas Station,4bf58dd8d48988d113951735,28,Fussa,35.73667,139.32361,JP,2018-04-11 12:44:00,1,2018_1860406__event_001,,,2018_1860406__event_002,ファミリーマート 八王子高尾町店,3,39,True,True
2018_1860406,106628,3712,35.635779959185044,139.2701344192028,ファミリーマート 八王子高尾町店,高尾町1819-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-04-11 13:21:00,2,2018_1860406__event_002,2018_1860406__event_001,昭和シェル セルフ日の出インターSS,2018_1860406__event_003,株式会社エコリターン,3,39,True,True
2018_1860406,106628,3876,35.61879500897339,139.25997097805998,株式会社エコリターン,南浅川町3131-1,Recycling Facility,4f4531084b9074f6e4fb0101,240,Hachiōji,35.65583,139.32389,JP,2018-04-11 13:39:00,3,2018_1860406__event_003,2018_1860406__event_002,ファミリーマート 八王子高尾町店,,,3,39,True,True
2018_1860407,106628,1313,35.68376582099339,139.34859935525174,apollostation 八王子インターSS,宇津木町761-1,Gas Station,4bf58dd8d48988d113951735,28,Hachiōji,35.65583,139.32389,JP,2018-04-15 05:53:00,1,2018_1860407__event_001,,,2018_1860407__event_002,フレッシュネスバーガー,2,39,True,True
2018_1860407,106628,1595,35.64466954550878,139.35415066671132,フレッシュネスバーガー,打越町335-1,Burger Joint,4bf58dd8d48988d16c941735,102,Hachiōji,35.65583,139.32389,JP,2018-04-15 06:43:00,2,2018_1860407__event_002,2018_1860407__event_001,apollostation 八王子インターSS,,,2,39,True,True
2018_1860411,106628,83,35.73477061492302,139.27481174119748,イオンモール日の出,平井237-3,Shopping Mall,4bf58dd8d48988d1fd941735,200,Fussa,35.73667,139.32361,JP,2018-04-28 07:50:00,1,2018_1860411__event_001,,,2018_1860411__event_002,GU,4,39,True,True
2018_1860411,106628,1541,35.7347714083677,139.27412554291564,GU,平井237-3,Clothing Store,4bf58dd8d48988d103951735,4,Fussa,35.73667,139.32361,JP,2018-04-28 08:15:00,2,2018_1860411__event_002,2018_1860411__event_001,イオンモール日の出,2018_1860411__event_003,びっくりドンキー,4,39,True,True
2018_1860411,106628,1306,35.749321,139.324654,びっくりドンキー,加美平2-9-3,Steakhouse,4bf58dd8d48988d1cc941735,154,Fussa,35.73667,139.32361,JP,2018-04-28 12:10:00,3,2018_1860411__event_003,2018_1860411__event_002,GU,2018_1860411__event_004,株式会社エコリターン,4,39,True,True
2018_1860411,106628,3876,35.61879500897339,139.25997097805998,株式会社エコリターン,南浅川町3131-1,Recycling Facility,4f4531084b9074f6e4fb0101,240,Hachiōji,35.65583,139.32389,JP,2018-04-28 17:08:00,4,2018_1860411__event_004,2018_1860411__event_003,びっくりドンキー,,,4,39,True,True
2018_1860412,106628,358,35.539018,139.223096,鳥居原ふれあいの館,緑区鳥屋1674,Farmers Market,4bf58dd8d48988d1fa941735,195,Hachiōji,35.65583,139.32389,JP,2018-04-29 08:23:00,1,2018_1860412__event_001,,,2018_1860412__event_002,セブンイレブン 京王山田駅前店,2,39,True,True
2018_1860412,106628,2129,35.64387564969976,139.32160174713016,セブンイレブン 京王山田駅前店,小比企町599-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-04-29 14:38:00,2,2018_1860412__event_002,2018_1860412__event_001,鳥居原ふれあいの館,,,2,39,True,True
2018_1860419,106628,2842,35.623112,139.263268,高尾山インター入口交差点,南浅川町,Intersection,52f2ab2ebcbc57f1066b8b4c,311,Hachiōji,35.65583,139.32389,JP,2018-05-22 14:42:00,1,2018_1860419__event_001,,,2018_1860419__event_002,ファミリーマート 八王子高尾町店,2,39,True,True
2018_1860419,106628,3712,35.635779959185044,139.2701344192028,ファミリーマート 八王子高尾町店,高尾町1819-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-05-22 17:25:00,2,2018_1860419__event_002,2018_1860419__event_001,高尾山インター入口交差点,,,2,39,True,True
2018_1860420,106628,4251,,,,,Home (private),4bf58dd8d48988d103941735,3,Fussa,35.73667,139.32361,JP,2018-05-31 12:31:00,1,2018_1860420__event_001,,,2018_1860420__event_002,青野原野呂ロッジキャンプ場,2,39,True,False
2018_1860420,106628,1913,35.56879272213882,139.19889035575457,青野原野呂ロッジキャンプ場,緑区青野原931,Campground,4bf58dd8d48988d1e4941735,170,Hachiōji,35.65583,139.32389,JP,2018-05-31 13:49:00,2,2018_1860420__event_002,2018_1860420__event_001,,,,2,39,True,True
2018_1860421,106628,3960,35.75909872954084,139.3358189609522,バリーコーポレーション,双葉町2-20-52,Auto Workshop,56aa371be4b08b9a8d5734d3,343,Fussa,35.73667,139.32361,JP,2018-06-02 04:01:00,1,2018_1860421__event_001,,,2018_1860421__event_002,城山橋,3,39,True,True
2018_1860421,106628,3970,35.58614060242957,139.29001002280498,城山橋,緑区城山 / 小倉,Bridge,4bf58dd8d48988d1df941735,165,Hachiōji,35.65583,139.32389,JP,2018-06-02 05:24:00,2,2018_1860421__event_002,2018_1860421__event_001,バリーコーポレーション,2018_1860421__event_003,鳥居原ふれあいの館,3,39,True,True
2018_1860421,106628,358,35.539018,139.223096,鳥居原ふれあいの館,緑区鳥屋1674,Farmers Market,4bf58dd8d48988d1fa941735,195,Hachiōji,35.65583,139.32389,JP,2018-06-02 05:34:00,3,2018_1860421__event_003,2018_1860421__event_002,城山橋,,,3,39,True,True
2018_1860423,106628,1746,35.757851125036275,139.3686765668976,パーツオフ 武蔵村山店,三ツ藤3-11-8,Thrift / Vintage Store,4bf58dd8d48988d101951735,2,Fussa,35.73667,139.32361,JP,2018-06-19 11:35:00,1,2018_1860423__event_001,,,2018_1860423__event_002,,2,39,True,True
2018_1860423,106628,4251,,,,,Home (private),4bf58dd8d48988d103941735,3,Fussa,35.73667,139.32361,JP,2018-06-19 12:29:00,2,2018_1860423__event_002,2018_1860423__event_001,パーツオフ 武蔵村山店,,,2,39,True,False
2018_1860432,106628,4451,35.73970239862539,139.2793162195613,昭和シェル セルフ日の出インターSS,平井18-2,Gas Station,4bf58dd8d48988d113951735,28,Fussa,35.73667,139.32361,JP,2018-07-21 17:01:00,1,2018_1860432__event_001,,,2018_1860432__event_002,すき家,2,39,True,True
2018_1860432,106628,1537,35.73915462241886,139.28322426974773,すき家,平井15-16,Japanese Restaurant,4bf58dd8d48988d111941735,23,Fussa,35.73667,139.32361,JP,2018-07-21 21:11:00,2,2018_1860432__event_002,2018_1860432__event_001,昭和シェル セルフ日の出インターSS,,,2,39,True,True
2018_1860433,106628,356,35.666924506110185,139.35412572471705,マクドナルド,大和田町4-21-4,Fast Food Restaurant,4bf58dd8d48988d16e941735,104,Hachiōji,35.65583,139.32389,JP,2018-07-22 07:34:00,1,2018_1860433__event_001,,,2018_1860433__event_002,,2,39,True,True
2018_1860433,106628,4251,,,,,Home (private),4bf58dd8d48988d103941735,3,Fussa,35.73667,139.32361,JP,2018-07-22 14:33:00,2,2018_1860433__event_002,2018_1860433__event_001,マクドナルド,,,2,39,True,False
2018_1860435,106628,1448,35.750306721480285,139.32438477873802,すき家,加美平1-19-7,Donburi Restaurant,55a59bace4b013909087cb0c,331,Fussa,35.73667,139.32361,JP,2018-07-27 11:26:00,1,2018_1860435__event_001,,,2018_1860435__event_002,,2,39,True,True
2018_1860435,106628,4251,,,,,Home (private),4bf58dd8d48988d103941735,3,Fussa,35.73667,139.32361,JP,2018-07-27 14:09:00,2,2018_1860435__event_002,2018_1860435__event_001,すき家,,,2,39,True,False
2018_1860436,106628,4387,35.70327190966252,139.35215935637368,ファミリーマート 昭島田中町団地入口店,田中町2-23-9,Convenience Store,4d954b0ea243a5684a65b473,215,Fussa,35.73667,139.32361,JP,2018-07-28 13:10:00,1,2018_1860436__event_001,,,2018_1860436__event_002,セブンイレブン 武蔵村山三ツ藤3丁目店,2,39,True,True
2018_1860436,106628,3498,35.757970670528714,139.36836898326874,セブンイレブン 武蔵村山三ツ藤3丁目店,三ツ藤3-11-11,Convenience Store,4d954b0ea243a5684a65b473,215,Fussa,35.73667,139.32361,JP,2018-07-28 20:43:00,2,2018_1860436__event_002,2018_1860436__event_001,ファミリーマート 昭島田中町団地入口店,,,2,39,True,True
2018_1860437,106628,584,35.6777383435228,139.33580584794746,CAREZZA 八王子店,左入町749-1,Automotive Shop,4bf58dd8d48988d124951735,52,Hachiōji,35.65583,139.32389,JP,2018-07-29 07:52:00,1,2018_1860437__event_001,,,2018_1860437__event_002,ENEOS EneJet 八王子バイパスSS,2,39,True,True
2018_1860437,106628,1942,35.6480949719881,139.35250683548392,ENEOS EneJet 八王子バイパスSS,北野町566-13,Gas Station,4bf58dd8d48988d113951735,28,Hachiōji,35.65583,139.32389,JP,2018-07-29 08:10:00,2,2018_1860437__event_002,2018_1860437__event_001,CAREZZA 八王子店,,,2,39,True,True
2018_1860440,106628,1448,35.750306721480285,139.32438477873802,すき家,加美平1-19-7,Donburi Restaurant,55a59bace4b013909087cb0c,331,Fussa,35.73667,139.32361,JP,2018-08-09 08:49:00,1,2018_1860440__event_001,,,2018_1860440__event_002,ファミリーマート あきる野睦橋通り店,2,39,True,True
2018_1860440,106628,3403,35.7202027355624,139.32068387927995,ファミリーマート あきる野睦橋通り店,小川東2-10-8,Convenience Store,4d954b0ea243a5684a65b473,215,Fussa,35.73667,139.32361,JP,2018-08-09 12:36:00,2,2018_1860440__event_002,2018_1860440__event_001,すき家,,,2,39,True,True
2018_1860441,106628,3501,35.66362611897565,139.32950913906097,大横町交差点,大横町,Intersection,52f2ab2ebcbc57f1066b8b4c,311,Hachiōji,35.65583,139.32389,JP,2018-08-10 12:04:00,1,2018_1860441__event_001,,,2018_1860441__event_002,ミニストップ 元八王子2丁目店,4,39,True,True
2018_1860441,106628,1096,35.65836847800488,139.28216814994812,ミニストップ 元八王子2丁目店,元八王子町2-1151-4,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-08-10 13:00:00,2,2018_1860441__event_002,2018_1860441__event_001,大横町交差点,2018_1860441__event_003,,4,39,True,True
2018_1860441,106628,4251,,,,,Home (private),4bf58dd8d48988d103941735,3,Fussa,35.73667,139.32361,JP,2018-08-10 13:49:00,3,2018_1860441__event_003,2018_1860441__event_002,ミニストップ 元八王子2丁目店,2018_1860441__event_004,ハイネス二宮,4,39,True,False
2018_1860441,106628,3797,35.724947348053504,139.32156730739635,ハイネス二宮,二宮東2-3-36,Racetrack,4bf58dd8d48988d1f4931735,185,Fussa,35.73667,139.32361,JP,2018-08-10 21:31:00,4,2018_1860441__event_004,2018_1860441__event_003,,,,4,39,True,True
2018_1860443,106628,358,35.539018,139.223096,鳥居原ふれあいの館,緑区鳥屋1674,Farmers Market,4bf58dd8d48988d1fa941735,195,Hachiōji,35.65583,139.32389,JP,2018-08-14 07:48:00,1,2018_1860443__event_001,,,2018_1860443__event_002,吉源,3,39,True,True
2018_1860443,106628,2317,35.5263696639279,139.29112167130285,吉源,,Chinese Restaurant,4bf58dd8d48988d145941735,76,Hachiōji,35.65583,139.32389,JP,2018-08-14 13:54:00,2,2018_1860443__event_002,2018_1860443__event_001,鳥居原ふれあいの館,2018_1860443__event_003,上煤ヶ谷バス停,3,39,True,True
2018_1860443,106628,4662,35.49381577384542,139.26707489853223,上煤ヶ谷バス停,煤ヶ谷,Bus Stop,52f2ab2ebcbc57f1066b8b4f,314,Hachiōji,35.65583,139.32389,JP,2018-08-14 15:37:00,3,2018_1860443__event_003,2018_1860443__event_002,吉源,,,3,39,True,True
2018_1860444,106628,257,35.725977747638495,139.31115757272264,東秋留駅 (Higashi-Akiru Sta.),野辺458,Train Station,4bf58dd8d48988d129951735,59,Fussa,35.73667,139.32361,JP,2018-08-18 09:23:00,1,2018_1860444__event_001,,,2018_1860444__event_002,カラオケバンバン 福生牛浜店,2,39,True,True
2018_1860444,106628,4183,35.73349595911581,139.33074958775995,カラオケバンバン 福生牛浜店,牛浜43-1,Karaoke Box,5744ccdfe4b0c0459246b4bb,353,Fussa,35.73667,139.32361,JP,2018-08-18 14:45:00,2,2018_1860444__event_002,2018_1860444__event_001,東秋留駅 (Higashi-Akiru Sta.),,,2,39,True,True
2018_1860445,106628,1398,35.72300818300354,139.29635401466462,すき家,秋留2-1-5,Donburi Restaurant,55a59bace4b013909087cb0c,331,Fussa,35.73667,139.32361,JP,2018-08-27 10:02:00,1,2018_1860445__event_001,,,2018_1860445__event_002,パーツオフ 武蔵村山店,2,39,True,True
2018_1860445,106628,1746,35.757851125036275,139.3686765668976,パーツオフ 武蔵村山店,三ツ藤3-11-8,Thrift / Vintage Store,4bf58dd8d48988d101951735,2,Fussa,35.73667,139.32361,JP,2018-08-27 11:45:00,2,2018_1860445__event_002,2018_1860445__event_001,すき家,,,2,39,True,True
2018_1909117,109617,3077,35.554769211472134,139.2622661042016,ローソン 相模原舟久保店,緑区長竹2881-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2017-10-10 08:04:00,1,2018_1909117__event_001,,,2018_1909117__event_002,鳥居原ふれあいの館,2,30,True,True
2018_1909117,109617,358,35.539018,139.223096,鳥居原ふれあいの館,緑区鳥屋1674,Farmers Market,4bf58dd8d48988d1fa941735,195,Hachiōji,35.65583,139.32389,JP,2017-10-10 08:23:00,2,2018_1909117__event_002,2018_1909117__event_001,ローソン 相模原舟久保店,,,2,30,True,True
2018_1909129,109617,4293,35.638947,139.312219,ラーメン二郎 めじろ台店,椚田町513-9,Ramen Restaurant,55a59bace4b013909087cb24,335,Hachiōji,35.65583,139.32389,JP,2017-12-06 03:04:00,1,2018_1909129__event_001,,,2018_1909129__event_002,鳥居原ふれあいの館,2,30,True,True
2018_1909129,109617,358,35.539018,139.223096,鳥居原ふれあいの館,緑区鳥屋1674,Farmers Market,4bf58dd8d48988d1fa941735,195,Hachiōji,35.65583,139.32389,JP,2017-12-06 04:42:00,2,2018_1909129__event_002,2018_1909129__event_001,ラーメン二郎 めじろ台店,,,2,30,True,True
2018_1909135,109617,4483,35.5430495475839,139.2178296525124,ファミリーマート 津久井宮が瀬店,緑区鳥屋1402-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-01-21 12:36:00,1,2018_1909135__event_001,,,2018_1909135__event_002,宮ヶ瀬 バス停,2,30,True,True
2018_1909135,109617,2287,35.52334,139.2237,宮ヶ瀬 バス停,宮ケ瀬,Bus Station,4bf58dd8d48988d1fe931735,201,Hachiōji,35.65583,139.32389,JP,2018-01-21 13:09:00,2,2018_1909135__event_002,2018_1909135__event_001,ファミリーマート 津久井宮が瀬店,,,2,30,True,True
2018_1909137,109617,556,35.57490733664466,139.36056709165874,究極ラーメン 横濱家 相模原店,中央区清新7-16-9,Ramen Restaurant,55a59bace4b013909087cb24,335,Hachiōji,35.65583,139.32389,JP,2018-01-27 06:30:00,1,2018_1909137__event_001,,,2018_1909137__event_002,JR 橋本駅 (JR Hashimoto Sta.),2,30,True,True
2018_1909137,109617,1425,35.59492076661418,139.34504702908666,JR 橋本駅 (JR Hashimoto Sta.),緑区橋本6-1-25,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-01-27 09:58:00,2,2018_1909137__event_002,2018_1909137__event_001,究極ラーメン 横濱家 相模原店,,,2,30,True,True
2018_1909138,109617,4138,35.58542984116069,139.3078256047069,台湾料理 龍華 相模原店,緑区大島37-3,Taiwanese Restaurant,52af3b813cf9994f4e043c04,264,Hachiōji,35.65583,139.32389,JP,2018-02-03 04:00:00,1,2018_1909138__event_001,,,2018_1909138__event_002,カインズ 城山店,2,30,True,True
2018_1909138,109617,558,35.58703369224405,139.30508849561886,カインズ 城山店,緑区向原3-9-7,Furniture / Home Store,4bf58dd8d48988d1f8941735,191,Hachiōji,35.65583,139.32389,JP,2018-02-03 04:28:00,2,2018_1909138__event_002,2018_1909138__event_001,台湾料理 龍華 相模原店,,,2,30,True,True
2018_1909143,109617,358,35.539018,139.223096,鳥居原ふれあいの館,緑区鳥屋1674,Farmers Market,4bf58dd8d48988d1fa941735,195,Hachiōji,35.65583,139.32389,JP,2018-02-24 08:04:00,1,2018_1909143__event_001,,,2018_1909143__event_002,オギノパン 本社工場直売店,2,30,True,True
2018_1909143,109617,1254,35.553984,139.261701,オギノパン 本社工場直売店,緑区長竹2841,Bakery,4bf58dd8d48988d16a941735,100,Hachiōji,35.65583,139.32389,JP,2018-02-24 08:18:00,2,2018_1909143__event_002,2018_1909143__event_001,鳥居原ふれあいの館,,,2,30,True,True
2018_1909144,109617,1378,35.57685614946063,139.3659773886508,ガレージオフ 相模原店,中央区相模原8-4-15,Hobby Shop,4bf58dd8d48988d1fb941735,197,Hachiōji,35.65583,139.32389,JP,2018-02-25 09:13:00,1,2018_1909144__event_001,,,2018_1909144__event_002,イトーヨーカドー,2,30,True,True
2018_1909144,109617,2857,35.5916367712659,139.34852051632387,イトーヨーカドー,緑区大山町1-22,Supermarket,52f2ab2ebcbc57f1066b8b46,309,Hachiōji,35.65583,139.32389,JP,2018-02-25 09:53:00,2,2018_1909144__event_002,2018_1909144__event_001,ガレージオフ 相模原店,,,2,30,True,True
2018_1909148,109617,558,35.58703369224405,139.30508849561886,カインズ 城山店,緑区向原3-9-7,Furniture / Home Store,4bf58dd8d48988d1f8941735,191,Hachiōji,35.65583,139.32389,JP,2018-03-11 01:08:00,1,2018_1909148__event_001,,,2018_1909148__event_002,イーアス高尾,2,30,True,True
2018_1909148,109617,4230,35.642822,139.289156,イーアス高尾,東浅川町550-1,Shopping Mall,4bf58dd8d48988d1fd941735,200,Hachiōji,35.65583,139.32389,JP,2018-03-11 06:46:00,2,2018_1909148__event_002,2018_1909148__event_001,カインズ 城山店,,,2,30,True,True
2018_1909150,109617,283,35.63781925835725,139.29344415664673,イトーヨーカドー 八王子店,狭間町1462-1,Supermarket,52f2ab2ebcbc57f1066b8b46,309,Hachiōji,35.65583,139.32389,JP,2018-03-19 08:30:00,1,2018_1909150__event_001,,,2018_1909150__event_002,ラーメン二郎 めじろ台店,2,30,True,True
2018_1909150,109617,4293,35.638947,139.312219,ラーメン二郎 めじろ台店,椚田町513-9,Ramen Restaurant,55a59bace4b013909087cb24,335,Hachiōji,35.65583,139.32389,JP,2018-03-19 09:31:00,2,2018_1909150__event_002,2018_1909150__event_001,イトーヨーカドー 八王子店,,,2,30,True,True
2018_1909152,109617,358,35.539018,139.223096,鳥居原ふれあいの館,緑区鳥屋1674,Farmers Market,4bf58dd8d48988d1fa941735,195,Hachiōji,35.65583,139.32389,JP,2018-03-26 07:02:00,1,2018_1909152__event_001,,,2018_1909152__event_002,相模原2りんかん,2,30,True,True
2018_1909152,109617,4088,35.583516,139.355814,相模原2りんかん,中央区小山3-37-1,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-03-26 09:53:00,2,2018_1909152__event_002,2018_1909152__event_001,鳥居原ふれあいの館,,,2,30,True,True
2018_1909157,109617,128,35.596483763582015,139.34593113672247,りそな銀行 橋本支店,緑区橋本3-30-3,Bank,4bf58dd8d48988d10a951735,13,Hachiōji,35.65583,139.32389,JP,2018-04-01 06:59:00,1,2018_1909157__event_001,,,2018_1909157__event_002,相模原2りんかん,3,30,True,True
2018_1909157,109617,4088,35.583516,139.355814,相模原2りんかん,中央区小山3-37-1,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-04-01 07:24:00,2,2018_1909157__event_002,2018_1909157__event_001,りそな銀行 橋本支店,2018_1909157__event_003,スーパーアルプス,3,30,True,True
2018_1909157,109617,3622,35.58901440370732,139.30465579032898,スーパーアルプス,緑区向原4-2-3,Supermarket,52f2ab2ebcbc57f1066b8b46,309,Hachiōji,35.65583,139.32389,JP,2018-04-01 08:49:00,3,2018_1909157__event_003,2018_1909157__event_002,相模原2りんかん,,,3,30,True,True
2018_1909158,109617,2818,35.583699670613015,139.26119519164857,相模原赤十字病院,緑区中野256,Hospital,4bf58dd8d48988d196941735,129,Hachiōji,35.65583,139.32389,JP,2018-04-02 01:10:00,1,2018_1909158__event_001,,,2018_1909158__event_002,城山総合事務所,3,30,True,True
2018_1909158,109617,1835,35.595714786661574,139.303041100502,城山総合事務所,緑区久保沢1-3-1,Government Building,4bf58dd8d48988d126941735,53,Hachiōji,35.65583,139.32389,JP,2018-04-02 04:06:00,2,2018_1909158__event_002,2018_1909158__event_001,相模原赤十字病院,2018_1909158__event_003,ファミリーマート 津久井宮が瀬店,3,30,True,True
2018_1909158,109617,4483,35.5430495475839,139.2178296525124,ファミリーマート 津久井宮が瀬店,緑区鳥屋1402-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-04-02 11:05:00,3,2018_1909158__event_003,2018_1909158__event_002,城山総合事務所,,,3,30,True,True
2018_1909167,109617,2350,35.63166426342841,139.3277443653997,ハードオフ/ホビーオフ,みなみ野1-8-1,Thrift / Vintage Store,4bf58dd8d48988d101951735,2,Hachiōji,35.65583,139.32389,JP,2018-04-27 08:51:00,1,2018_1909167__event_001,,,2018_1909167__event_002,ローソン 津久井長尾店,2,30,True,True
2018_1909167,109617,4058,35.569543871167646,139.26268262530496,ローソン 津久井長尾店,緑区長竹405,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-04-27 14:43:00,2,2018_1909167__event_002,2018_1909167__event_001,ハードオフ/ホビーオフ,,,2,30,True,True
2018_1909174,109617,934,35.597658,139.314286,はま寿司,緑区原宿2-1-30,Sushi Restaurant,4bf58dd8d48988d1d2941735,158,Hachiōji,35.65583,139.32389,JP,2018-05-12 09:42:00,1,2018_1909174__event_001,,,2018_1909174__event_002,宮ヶ瀬 バス停,3,30,True,True
2018_1909174,109617,2287,35.52334,139.2237,宮ヶ瀬 バス停,宮ケ瀬,Bus Station,4bf58dd8d48988d1fe931735,201,Hachiōji,35.65583,139.32389,JP,2018-05-12 12:17:00,2,2018_1909174__event_002,2018_1909174__event_001,はま寿司,2018_1909174__event_003,セブンイレブン 相模原津久井三ケ木店,3,30,True,True
2018_1909174,109617,660,35.58984416476558,139.22910591256698,セブンイレブン 相模原津久井三ケ木店,緑区三ケ木1604-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-05-12 14:31:00,3,2018_1909174__event_003,2018_1909174__event_002,宮ヶ瀬 バス停,,,3,30,True,True
2018_1909175,109617,2350,35.63166426342841,139.3277443653997,ハードオフ/ホビーオフ,みなみ野1-8-1,Thrift / Vintage Store,4bf58dd8d48988d101951735,2,Hachiōji,35.65583,139.32389,JP,2018-05-14 08:23:00,1,2018_1909175__event_001,,,2018_1909175__event_002,ラーメン二郎 めじろ台店,2,30,True,True
2018_1909175,109617,4293,35.638947,139.312219,ラーメン二郎 めじろ台店,椚田町513-9,Ramen Restaurant,55a59bace4b013909087cb24,335,Hachiōji,35.65583,139.32389,JP,2018-05-14 11:20:00,2,2018_1909175__event_002,2018_1909175__event_001,ハードオフ/ホビーオフ,,,2,30,True,True
2018_1909177,109617,512,35.58658896406732,139.29857905137283,小倉橋,緑区谷ヶ原-小倉,Bridge,4bf58dd8d48988d1df941735,165,Hachiōji,35.65583,139.32389,JP,2018-05-21 08:26:00,1,2018_1909177__event_001,,,2018_1909177__event_002,宮ヶ瀬 バス停,4,30,True,True
2018_1909177,109617,2287,35.52334,139.2237,宮ヶ瀬 バス停,宮ケ瀬,Bus Station,4bf58dd8d48988d1fe931735,201,Hachiōji,35.65583,139.32389,JP,2018-05-21 11:54:00,2,2018_1909177__event_002,2018_1909177__event_001,小倉橋,2018_1909177__event_003,ファミリーマート 津久井宮が瀬店,4,30,True,True
2018_1909177,109617,4483,35.5430495475839,139.2178296525124,ファミリーマート 津久井宮が瀬店,緑区鳥屋1402-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-05-21 12:24:00,3,2018_1909177__event_003,2018_1909177__event_002,宮ヶ瀬 バス停,2018_1909177__event_004,セブンイレブン 相模原津久井三ケ木店,4,30,True,True
2018_1909177,109617,660,35.58984416476558,139.22910591256698,セブンイレブン 相模原津久井三ケ木店,緑区三ケ木1604-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-05-21 13:02:00,4,2018_1909177__event_004,2018_1909177__event_003,ファミリーマート 津久井宮が瀬店,,,4,30,True,True
2018_1909178,109617,433,35.59844303383893,139.33134225034235,BOOKOFF 橋本津久井街道店,緑区橋本8-27-7,Used Bookstore,52f2ab2ebcbc57f1066b8b30,302,Hachiōji,35.65583,139.32389,JP,2018-05-28 10:19:00,1,2018_1909178__event_001,,,2018_1909178__event_002,丸亀製麺,2,30,True,True
