query_id,user_id,event_id,dense_rank,dense_score,is_personalization_seed,personalization_weight,ppr_score,ppr_rank,rrf_score,final_rank
tokyo_106628_relational_after,106628,2018_1860391__event_003,64,0.816259622573853,False,0,2.61805504955683e-05,45,0.0175883256528418,56
tokyo_106628_relational_after,106628,2018_1860443__event_001,44,0.824466824531555,False,0,6.80294868909244e-07,69,0.0173673225998807,57
tokyo_106628_relational_after,106628,2018_1860369__event_001,54,0.8204106092453,False,0,2.26747594815768e-06,58,0.0172465060957478,58
tokyo_106628_relational_after,106628,2018_1860401__event_002,53,0.820695400238037,False,0,1.50259217492325e-06,63,0.0169796388229369,59
tokyo_106628_relational_after,106628,2018_1860421__event_003,51,0.821638226509094,False,0,6.80319962829639e-07,68,0.016821509009009,60
tokyo_106628_relational_after,106628,2018_1860441__event_004,76,0.807259202003479,False,0,2.26321584050257e-05,46,0.0167869034406215,61
tokyo_106628_relational_after,106628,2018_1860373__event_002,60,0.817307770252228,False,0,1.51913539007555e-06,62,0.0165300546448087,62
tokyo_106628_relational_after,106628,2018_1860395__event_001,58,0.818858742713928,False,0,1.33809219288876e-06,65,0.0164745762711864,63
tokyo_106628_relational_after,106628,2018_1860433__event_001,77,0.806461811065674,False,0,1.28401561955369e-05,49,0.0164735819995982,64
tokyo_106628_relational_after,106628,2018_1860387__event_001,71,0.812448799610138,False,0,2.82568424276098e-06,56,0.016254277441432,65
tokyo_106628_relational_after,106628,2018_1860373__event_001,56,0.820236802101135,False,0,4.33297993801564e-07,72,0.01619644723093,66
tokyo_106628_relational_after,106628,2018_1860435__event_001,72,0.81241250038147,False,0,2.50299370549343e-06,57,0.0161227661227661,67
tokyo_106628_relational_after,106628,2018_1860420__event_002,55,0.820284307003021,False,0,3.43025888112136e-07,75,0.0161030595813205,68
tokyo_106628_relational_after,106628,2018_1860433__event_002,83,0.801995694637299,False,0,4.21627834083893e-06,53,0.0158425645151309,69
tokyo_106628_relational_after,106628,2018_1860387__event_002,88,0.794535338878632,False,0,1.25241122277314e-05,51,0.0157657657657658,70
tokyo_106628_relational_after,106628,2018_1860405__event_002,59,0.818389415740967,False,0,1.60200691148169e-07,78,0.015649738156132,71
tokyo_106628_relational_after,106628,2018_1860443__event_002,61,0.817217290401459,False,0,1.49273886294494e-07,80,0.0154073199527745,72
tokyo_106628_relational_after,106628,2018_1860369__event_002,74,0.810150623321533,False,0,8.63060082511794e-07,66,0.0153991945036721,73
tokyo_106628_relational_after,106628,2018_1860435__event_002,84,0.801818013191223,False,0,1.96906905316593e-06,60,0.0152777777777778,74
tokyo_106628_relational_after,106628,2018_1860398__event_002,69,0.813130795955658,False,0,4.2322627969433e-07,73,0.0152707349769773,75
tokyo_106628_relational_after,106628,2018_1860398__event_001,67,0.814361572265625,False,0,2.44240453765135e-07,77,0.0151732858210242,76
tokyo_106628_relational_after,106628,2018_1860401__event_001,70,0.812711954116821,False,0,3.57199068489025e-07,74,0.0151549942594719,77
tokyo_106628_relational_after,106628,2018_1860394__event_001,73,0.810359716415405,False,0,4.96429726837306e-07,71,0.0151523847787407,78
tokyo_106628_relational_after,106628,2018_1860375__event_001,65,0.816122829914093,False,0,1.60232159396402e-12,87,0.0148027210884354,79
tokyo_106628_relational_after,106628,2018_1860444__event_001,66,0.81489884853363,False,0,1.60181695285178e-10,86,0.0147858230050011,80
tokyo_106628_relational_after,106628,2018_1860395__event_002,80,0.804489254951477,False,0,3.00301481183904e-07,76,0.0144957983193277,81
tokyo_106628_relational_after,106628,2018_1860421__event_001,79,0.805217921733856,False,0,4.40095157773895e-08,81,0.0142864431858768,82
tokyo_106628_relational_after,106628,2018_1860421__event_002,82,0.802949547767639,False,0,1.49436258486615e-07,79,0.0142364981254433,83
tokyo_106628_relational_after,106628,2018_1860376__event_001,78,0.80632096529007,False,0,2.26682324866385e-09,84,0.0141908212560386,84
tokyo_106628_relational_after,106628,2018_1860443__event_003,85,0.801221132278442,False,0,4.39831782115533e-08,82,0.0139388052452647,85
tokyo_106628_relational_after,106628,2018_1860375__event_002,81,0.804006576538086,False,0,1.60232159396402e-12,88,0.013848955338317,86
tokyo_106628_relational_after,106628,2018_1860376__event_002,86,0.80062609910965,False,0,9.90480917821257e-09,83,0.0138423220615001,87
tokyo_106628_relational_after,106628,2018_1860444__event_002,87,0.796803593635559,False,0,6.9548795065851e-10,85,0.0136992728125733,88
tokyo_106628_semantic,106628,2018_1860405__event_002,1,0.830725967884064,True,0.2003391454761,0.141682809074938,1,0.0327868852459016,1
tokyo_106628_semantic,106628,2018_1860443__event_003,2,0.829716384410858,True,0.200095672780977,0.13103685447834,4,0.0317540322580645,2
tokyo_106628_semantic,106628,2018_1860405__event_001,5,0.828411281108856,True,0.199780932071779,0.140298874928632,2,0.0315136476426799,3
tokyo_106628_semantic,106628,2018_1860443__event_002,4,0.828796803951263,True,0.199873905350328,0.139074028707703,3,0.0314980158730159,4
tokyo_106628_semantic,106628,2018_1860421__event_003,3,0.828947901725769,True,0.199910344320816,0.111954105510733,5,0.0312576312576313,5
tokyo_106628_semantic,106628,2018_1860421__event_002,8,0.822270631790161,False,0,0.0249662694234766,7,0.0296312554872695,6
tokyo_106628_semantic,106628,2018_1860443__event_001,12,0.819463014602661,False,0,0.0297945384247714,6,0.029040404040404,7
tokyo_106628_semantic,106628,2018_1860412__event_001,16,0.812180399894714,False,0,0.00553860247030632,9,0.0276506483600305,8
tokyo_106628_semantic,106628,2018_1860412__event_002,19,0.811320960521698,False,0,0.00125979273503626,10,0.0269439421338156,9
tokyo_106628_semantic,106628,2018_1860441__event_001,10,0.820453703403473,False,0,1.60112438593901e-07,24,0.0261904761904762,10
tokyo_106628_semantic,106628,2018_1860370__event_002,20,0.81130450963974,False,0,1.07422089451621e-06,14,0.0260135135135135,11
tokyo_106628_semantic,106628,2018_1860370__event_001,17,0.811578273773193,False,0,2.40999959654051e-07,21,0.0253326919993587,12
tokyo_106628_semantic,106628,2018_1860419__event_001,14,0.813587188720703,False,0,1.25259699584438e-07,25,0.0252782193958665,13
tokyo_106628_semantic,106628,2018_1860367__event_001,7,0.824345946311951,False,0,1.82852793663711e-09,39,0.0250263832353385,14
tokyo_106628_semantic,106628,2018_1860441__event_002,29,0.800635755062103,False,0,1.03673870091068e-06,16,0.0243938497930219,15
tokyo_106628_semantic,106628,2018_1860419__event_002,30,0.79567962884903,False,0,5.47064404206778e-07,17,0.0240981240981241,16
tokyo_106628_semantic,106628,2018_1860411__event_004,11,0.819827675819397,False,0,1.67784848275832e-09,43,0.0237932449063312,17
tokyo_106628_semantic,106628,2018_1860406__event_002,32,0.792401552200317,False,0,5.42686619592163e-07,18,0.0236900780379041,18
tokyo_106628_semantic,106628,2018_1860378__event_003,31,0.792753100395203,False,0,5.30418429547961e-07,19,0.0236472388371123,19
tokyo_106628_semantic,106628,2018_1860406__event_003,24,0.810505270957947,False,0,8.54767698839388e-08,27,0.0233990147783251,20
tokyo_106628_semantic,106628,2018_1860407__event_001,22,0.810602903366089,False,0,7.86499965801626e-09,33,0.0229478101232625,21
tokyo_106628_semantic,106628,2018_1860407__event_002,18,0.811414897441864,False,0,1.79964928890368e-09,40,0.0228205128205128,22
tokyo_106628_semantic,106628,2018_1860421__event_001,67,0.76377546787262,False,0,0.00730124094052673,8,0.0225798981009727,23
tokyo_106628_semantic,106628,2018_1860388__event_002,6,0.826379537582397,False,0,1.40370188819454e-11,76,0.0225044563279857,24
tokyo_106628_semantic,106628,2018_1860403__event_001,37,0.782987236976624,False,0,2.40910253629225e-07,22,0.022504400301735,25
tokyo_106628_semantic,106628,2018_1860420__event_002,9,0.820469558238983,False,0,2.8936201880068e-10,65,0.0224927536231884,26
tokyo_106628_semantic,106628,2018_1860436__event_002,63,0.766844153404236,False,0,1.31928569019323e-06,12,0.0220189701897019,27
tokyo_106628_semantic,106628,2018_1860403__event_002,59,0.767738819122314,False,0,1.0742004925319e-06,15,0.0217366946778711,28
tokyo_106628_semantic,106628,2018_1860440__event_001,49,0.772025465965271,False,0,2.41087249080999e-07,20,0.0216743119266055,29
tokyo_106628_semantic,106628,2018_1860400__event_003,25,0.809909820556641,False,0,1.69577171550289e-09,42,0.0215686274509804,30
tokyo_106628_semantic,106628,2018_1860391__event_002,35,0.785980939865112,False,0,8.27787693186519e-09,31,0.0215153267784847,31
tokyo_106628_semantic,106628,2018_1860435__event_001,34,0.788501679897308,False,0,8.20538290341934e-09,32,0.0215078630897317,32
tokyo_106628_semantic,106628,2018_1860433__event_001,15,0.813559055328369,False,0,3.45727380143385e-10,64,0.0213978494623656,33
tokyo_106628_semantic,106628,2018_1860436__event_001,77,0.759453356266022,False,0,1.31928569019323e-06,11,0.0213837771152462,34
tokyo_106628_semantic,106628,2018_1860388__event_001,13,0.81508469581604,False,0,5.91489616437477e-11,73,0.0212174271294675,35
tokyo_106628_semantic,106628,2018_1860440__event_002,79,0.757941603660583,False,0,1.07424071485746e-06,13,0.0208928747413028,36
tokyo_106628_semantic,106628,2018_1860391__event_003,40,0.780773401260376,False,0,2.5035564731571e-09,36,0.0204166666666667,37
tokyo_106628_semantic,106628,2018_1860393__event_002,23,0.810566365718842,False,0,3.5536531974188e-10,61,0.0203126555810017,38
tokyo_106628_semantic,106628,2018_1860441__event_003,61,0.767434239387512,False,0,1.61294684265624e-07,23,0.0203126555810017,39
tokyo_106628_semantic,106628,2018_1860435__event_002,45,0.774064600467682,False,0,2.98375110914184e-09,34,0.02016210739615,40
tokyo_106628_semantic,106628,2018_1860400__event_001,21,0.810843229293823,False,0,1.10008601618515e-10,68,0.0201581790123457,41
tokyo_106628_semantic,106628,2018_1860437__event_002,27,0.8029545545578,False,0,4.30634147903445e-10,56,0.0201149425287356,42
tokyo_106628_semantic,106628,2018_1860400__event_002,26,0.806202173233032,False,0,3.72716761504465e-10,59,0.020031268321282,43
tokyo_106628_semantic,106628,2018_1860394__event_002,33,0.789702415466309,False,0,1.3432326252672e-09,48,0.0200119474313023,44
tokyo_106628_semantic,106628,2018_1860441__event_004,56,0.7690070271492,False,0,4.53193493398695e-08,29,0.0198566447113522,45
tokyo_106628_semantic,106628,2018_1860406__event_001,58,0.767967343330383,False,0,8.52981967917672e-08,28,0.0198382126348228,46
tokyo_106628_semantic,106628,2018_1860391__event_001,50,0.771100044250488,False,0,2.76624526080771e-09,35,0.0196172248803828,47
tokyo_106628_semantic,106628,2018_1860378__event_002,70,0.763190388679504,False,0,1.13651476789965e-07,26,0.0193202146690519,48
tokyo_106628_semantic,106628,2018_1860423__event_001,53,0.769943475723267,False,0,2.0197092562217e-09,37,0.0191588358726394,49
tokyo_106628_semantic,106628,2018_1860437__event_001,28,0.802165508270264,False,0,9.96014699920641e-11,70,0.0190559440559441,50
tokyo_106628_semantic,106628,2018_1860423__event_002,46,0.773126602172852,False,0,1.63905526208302e-09,44,0.0190493468795356,51
tokyo_106628_semantic,106628,2018_1860445__event_002,54,0.769808232784271,False,0,1.83163299465335e-09,38,0.0189760114572145,52
tokyo_106628_semantic,106628,2018_1860394__event_001,38,0.782668054103851,False,0,6.58935586707904e-10,55,0.0188997338065661,53
tokyo_106628_semantic,106628,2018_1860445__event_001,42,0.777852535247803,False,0,7.73920503224923e-10,53,0.0186534790907513,54
tokyo_106628_semantic,106628,2018_1860397__event_002,39,0.781614065170288,False,0,4.00921598515934e-10,57,0.0186480186480186,55
tokyo_106628_semantic,106628,2018_1860397__event_001,55,0.769285321235657,False,0,1.75056074484975e-09,41,0.0185966422729229,56
tokyo_106628_semantic,106628,2018_1860367__event_002,43,0.776212394237518,False,0,7.73245021955547e-10,54,0.0184806676886391,57
tokyo_106628_semantic,106628,2018_1860420__event_001,48,0.772162914276123,False,0,1.26290187090864e-09,50,0.0183501683501683,58
tokyo_106628_semantic,106628,2018_1860373__event_002,47,0.772855699062347,False,0,1.26183861627935e-09,52,0.0182743658210948,59
tokyo_106628_semantic,106628,2018_1860432__event_001,52,0.770055890083313,False,0,1.55136859698687e-09,47,0.0182743658210948,60
tokyo_106628_semantic,106628,2018_1860378__event_001,83,0.753536701202393,False,0,3.36994874065356e-08,30,0.0181041181041181,61
tokyo_106628_semantic,106628,2018_1860432__event_002,44,0.775672674179077,False,0,3.5536531974188e-10,62,0.01781210592686,62
tokyo_106628_semantic,106628,2018_1860393__event_001,60,0.767599284648895,False,0,1.55136859698687e-09,46,0.0177672955974843,63
tokyo_106628_semantic,106628,2018_1860384__event_001,64,0.76528000831604,False,0,1.55136859698687e-09,45,0.0175883256528418,64
tokyo_106628_semantic,106628,2018_1860375__event_001,36,0.783570528030396,False,0,8.00908926954556e-13,84,0.0173611111111111,65
tokyo_106628_semantic,106628,2018_1860401__event_002,62,0.767295956611633,False,0,1.26275792562224e-09,51,0.0172057303204844,66
tokyo_106628_semantic,106628,2018_1860375__event_002,41,0.778046250343323,False,0,8.00908926954556e-13,83,0.0168939970920169,67
tokyo_106628_semantic,106628,2018_1860384__event_002,57,0.76801586151123,False,0,3.5536531974188e-10,60,0.0168803418803419,68
tokyo_106628_semantic,106628,2018_1860433__event_002,73,0.760603547096252,False,0,1.27515185471439e-09,49,0.0166931089190867,69
tokyo_106628_semantic,106628,2018_1860398__event_001,66,0.764276444911957,False,0,3.72845020332113e-10,58,0.0164110842076944,70
tokyo_106628_semantic,106628,2018_1860379__event_001,51,0.771086871623993,False,0,9.80041597587986e-13,81,0.0161012075905693,71
tokyo_106628_semantic,106628,2018_1860401__event_001,68,0.763760209083557,False,0,2.88709328020628e-10,66,0.0157490079365079,72
tokyo_106628_semantic,106628,2018_1860373__event_001,75,0.76005494594574,False,0,2.84480345479262e-10,67,0.0152814231554389,73
tokyo_106628_semantic,106628,2018_1860411__event_003,81,0.755621612071991,False,0,3.47496022926925e-10,63,0.0152222798823733,74
tokyo_106628_semantic,106628,2018_1860398__event_002,78,0.75878381729126,False,0,8.43847846749525e-11,71,0.0148799645978537,75
tokyo_106628_semantic,106628,2018_1860411__event_002,82,0.755461513996124,False,0,1.00278396624969e-10,69,0.0147941915056229,76
tokyo_106628_semantic,106628,2018_1860376__event_001,65,0.765058755874634,False,0,6.92743382446509e-13,88,0.0147567567567568,77
tokyo_106628_semantic,106628,2018_1860444__event_001,69,0.763592004776001,False,0,7.11319437092495e-13,85,0.0146484897086341,78
tokyo_106628_semantic,106628,2018_1860395__event_002,72,0.761144995689392,False,0,8.70094158184566e-13,82,0.0146180110968843,79
tokyo_106628_semantic,106628,2018_1860395__event_001,74,0.760552406311035,False,0,1.55291200238253e-12,80,0.0146055437100213,80
tokyo_106628_semantic,106628,2018_1860411__event_001,80,0.757808208465576,False,0,5.74899022343816e-11,74,0.0146055437100213,81
tokyo_106628_semantic,106628,2018_1860379__event_002,76,0.759966552257538,False,0,2.11281675089017e-12,79,0.0145471857807871,82
tokyo_106628_semantic,106628,2018_1860376__event_002,71,0.762828707695007,False,0,6.96243535858487e-13,87,0.0144363088746949,83
tokyo_106628_semantic,106628,2018_1860387__event_002,88,0.743202447891235,False,0,6.12713437260333e-11,72,0.0143325143325143,84
tokyo_106628_semantic,106628,2018_1860369__event_002,84,0.753369987010956,False,0,3.94009249145926e-12,77,0.0142437145174371,85
tokyo_106628_semantic,106628,2018_1860387__event_001,87,0.747139930725098,False,0,2.3495246565875e-11,75,0.0142101284958428,86
tokyo_106628_semantic,106628,2018_1860369__event_001,85,0.752465903759003,False,0,2.74458630605466e-12,78,0.0141429285357321,87
tokyo_106628_semantic,106628,2018_1860444__event_002,86,0.749092698097229,False,0,7.09398121911744e-13,86,0.0136986301369863,88
tokyo_106628_temporal_spatial,106628,2018_1860435__event_002,1,0.862498819828033,True,0.20076558348443,0.114564789683772,2,0.0325224748810153,1
tokyo_106628_temporal_spatial,106628,2018_1860444__event_001,2,0.861105680465698,True,0.200441299635543,0.116101647115447,1,0.0325224748810153,2
tokyo_106628_temporal_spatial,106628,2018_1860394__event_002,3,0.860881865024567,True,0.200389201665553,0.114451760058957,3,0.0317460317460317,3
tokyo_106628_temporal_spatial,106628,2018_1860423__event_002,4,0.85710471868515,True,0.199509987721944,0.113804814273632,4,0.03125,4
tokyo_106628_temporal_spatial,106628,2018_1860391__event_003,5,0.854458093643188,True,0.198893927492529,0.110224278376786,5,0.0307692307692308,5
tokyo_106628_temporal_spatial,106628,2018_1860433__event_002,6,0.854012906551361,False,0,0.00444848488775202,14,0.0286650286650287,6
tokyo_106628_temporal_spatial,106628,2018_1860401__event_002,7,0.851529240608215,False,0,0.00444883000040661,13,0.0286240032713147,7
tokyo_106628_temporal_spatial,106628,2018_1860420__event_001,10,0.843453288078308,False,0,0.00444958486793394,12,0.0281746031746032,8
tokyo_106628_temporal_spatial,106628,2018_1860423__event_001,14,0.837117075920105,False,0,0.0252279636224005,9,0.0280062671367019,9
tokyo_106628_temporal_spatial,106628,2018_1860435__event_001,16,0.835175931453705,False,0,0.0257104206795706,8,0.0278637770897833,10
tokyo_106628_temporal_spatial,106628,2018_1860373__event_002,9,0.845685124397278,False,0,0.00444550396173666,15,0.0278260869565217,11
tokyo_106628_temporal_spatial,106628,2018_1860391__event_001,13,0.837644934654236,False,0,0.00682777097286506,11,0.0277831371792398,12
tokyo_106628_temporal_spatial,106628,2018_1860441__event_003,11,0.841774702072144,False,0,0.00434781249154455,16,0.0272424017790956,13
tokyo_106628_temporal_spatial,106628,2018_1860394__event_001,23,0.82952868938446,False,0,0.0260938007713712,7,0.0269735659054127,14
tokyo_106628_temporal_spatial,106628,2018_1860441__event_004,8,0.850306034088135,False,0,0.000672290229911733,23,0.0267540751240255,15
tokyo_106628_temporal_spatial,106628,2018_1860444__event_002,35,0.822137057781219,False,0,0.0264709382819655,6,0.0256778309409888,16
tokyo_106628_temporal_spatial,106628,2018_1860373__event_001,19,0.834361672401428,False,0,0.000999106720477234,20,0.0251582278481013,17
tokyo_106628_temporal_spatial,106628,2018_1860445__event_002,15,0.835458159446716,False,0,0.000521330987381391,25,0.0250980392156863,18
tokyo_106628_temporal_spatial,106628,2018_1860432__event_001,12,0.840524792671204,False,0,0.000112645781029566,35,0.0244152046783626,19
tokyo_106628_temporal_spatial,106628,2018_1860391__event_002,39,0.821166515350342,False,0,0.0238199411559796,10,0.0243867243867244,20
tokyo_106628_temporal_spatial,106628,2018_1860440__event_002,17,0.834809899330139,False,0,0.00019324281808879,28,0.0243506493506494,21
tokyo_106628_temporal_spatial,106628,2018_1860440__event_001,27,0.828381955623627,False,0,0.000847040926448789,21,0.0238399318859089,22
tokyo_106628_temporal_spatial,106628,2018_1860384__event_001,18,0.834369421005249,False,0,0.000112645781029566,33,0.0235732009925558,23
tokyo_106628_temporal_spatial,106628,2018_1860445__event_001,22,0.830203056335449,False,0,0.000154304151492856,30,0.0233062330623306,24
tokyo_106628_temporal_spatial,106628,2018_1860393__event_001,20,0.833698570728302,False,0,0.000112645781029566,34,0.0231382978723404,25
tokyo_106628_temporal_spatial,106628,2018_1860401__event_001,44,0.819348931312561,False,0,0.00101440649848748,18,0.0224358974358974,26
tokyo_106628_temporal_spatial,106628,2018_1860397__event_001,34,0.825041890144348,False,0,0.000513313716691205,26,0.0222662048490846,27
tokyo_106628_temporal_spatial,106628,2018_1860403__event_002,30,0.827463567256927,False,0,0.000141371643319567,31,0.0221001221001221,28
tokyo_106628_temporal_spatial,106628,2018_1860403__event_001,43,0.820293486118317,False,0,0.000618807757445455,24,0.0216134997688396,29
tokyo_106628_temporal_spatial,106628,2018_1860406__event_001,32,0.826646447181702,False,0,0.000109588472575092,36,0.021286231884058,30
tokyo_106628_temporal_spatial,106628,2018_1860387__event_001,29,0.827845513820648,False,0,3.48035978381093e-05,43,0.0209446929202574,31
tokyo_106628_temporal_spatial,106628,2018_1860395__event_001,25,0.828990280628204,False,0,1.3718268856588e-05,50,0.020855614973262,32
tokyo_106628_temporal_spatial,106628,2018_1860378__event_002,48,0.815045356750488,False,0,0.000510313437506116,27,0.0207535121328225,33
tokyo_106628_temporal_spatial,106628,2018_1860420__event_002,69,0.77284437417984,False,0,0.00101787889015538,17,0.0207389509715091,34
tokyo_106628_temporal_spatial,106628,2018_1860378__event_001,37,0.821756184101105,False,0,8.41807761846288e-05,38,0.0205133599831685,35
tokyo_106628_temporal_spatial,106628,2018_1860433__event_001,68,0.773531913757324,False,0,0.00101281897998248,19,0.0204707278481013,36
tokyo_106628_temporal_spatial,106628,2018_1860432__event_002,31,0.827055811882019,False,0,2.57686430884069e-05,46,0.0204229732531619,37
tokyo_106628_temporal_spatial,106628,2018_1860384__event_002,33,0.825756907463074,False,0,2.57686430884069e-05,44,0.0203680727874276,38
tokyo_106628_temporal_spatial,106628,2018_1860397__event_002,47,0.815062046051025,False,0,0.000117424706153048,32,0.0202153596099147,39
tokyo_106628_temporal_spatial,106628,2018_1860367__event_002,38,0.821539461612701,False,0,4.30774437582964e-05,42,0.0200080032012805,40
tokyo_106628_temporal_spatial,106628,2018_1860436__event_001,26,0.828770160675049,False,0,9.49257548465626e-07,62,0.0198246282882196,41
tokyo_106628_temporal_spatial,106628,2018_1860411__event_002,21,0.831804275512695,False,0,2.73665198791041e-08,75,0.0197530864197531,42
tokyo_106628_temporal_spatial,106628,2018_1860395__event_002,42,0.820318341255188,False,0,6.01631965395893e-05,41,0.0197049116676374,43
tokyo_106628_temporal_spatial,106628,2018_1860436__event_002,28,0.828123927116394,False,0,9.49257548465626e-07,63,0.0194937176644494,44
tokyo_106628_temporal_spatial,106628,2018_1860398__event_001,49,0.814260959625244,False,0,8.64463722343762e-05,37,0.019483590277121,45
tokyo_106628_temporal_spatial,106628,2018_1860441__event_001,64,0.777299880981445,False,0,0.000192221878044501,29,0.019300471185212,46
tokyo_106628_temporal_spatial,106628,2018_1860411__event_001,24,0.829256951808929,False,0,1.65391219237033e-08,76,0.0192577030812325,47
tokyo_106628_temporal_spatial,106628,2018_1860441__event_002,84,0.762457191944122,False,0,0.000694694998428565,22,0.019139566395664,48
tokyo_106628_temporal_spatial,106628,2018_1860387__event_002,40,0.820890545845032,False,0,9.70959624182786e-06,51,0.019009009009009,49
tokyo_106628_temporal_spatial,106628,2018_1860376__event_002,52,0.813606560230255,False,0,6.01733888541737e-05,40,0.0189285714285714,50
tokyo_106628_temporal_spatial,106628,2018_1860376__event_001,45,0.81835550069809,False,0,1.37651538753199e-05,49,0.018698121450415,51
tokyo_106628_temporal_spatial,106628,2018_1860398__event_002,55,0.811187982559204,False,0,1.94006991956104e-05,48,0.0179549114331723,52
tokyo_106628_temporal_spatial,106628,2018_1860411__event_003,41,0.82041323184967,False,0,1.13131755314445e-07,72,0.0174767476747675,53
tokyo_106628_temporal_spatial,106628,2018_1860375__event_001,36,0.821769118309021,False,0,1.60232159396402e-12,87,0.017219387755102,54
tokyo_106628_temporal_spatial,106628,2018_1860437__event_002,59,0.788841724395752,False,0,6.10038912911637e-06,54,0.0171752911690992,55
tokyo_106628_temporal_spatial,106628,2018_1860378__event_003,82,0.763578414916992,False,0,8.15207578183292e-05,39,0.0171432636221369,56
tokyo_106628_temporal_spatial,106628,2018_1860370__event_001,61,0.784658491611481,False,0,3.76897530835512e-06,56,0.0168851524650898,57
tokyo_106628_temporal_spatial,106628,2018_1860407__event_001,60,0.785207867622375,False,0,3.60245116431746e-06,57,0.0168803418803419,58
tokyo_106628_temporal_spatial,106628,2018_1860367__event_001,67,0.773642420768738,False,0,9.68813046875711e-06,52,0.0168025871766029,59
tokyo_106628_temporal_spatial,106628,2018_1860369__event_002,56,0.807359278202057,False,0,6.39033033984637e-07,66,0.0165571975916803,60
tokyo_106628_temporal_spatial,106628,2018_1860406__event_003,70,0.771117508411407,False,0,7.3147241337639e-06,53,0.0165418652144316,61
tokyo_106628_temporal_spatial,106628,2018_1860406__event_002,79,0.766758799552917,False,0,2.57651798222258e-05,47,0.0165400389968399,62
tokyo_106628_temporal_spatial,106628,2018_1860369__event_001,53,0.81285560131073,False,0,1.42705872607229e-07,71,0.0164831453083834,63
tokyo_106628_temporal_spatial,106628,2018_1860379__event_002,50,0.813804984092712,False,0,3.98416360970497e-09,77,0.0163901791639018,64
tokyo_106628_temporal_spatial,106628,2018_1860393__event_002,86,0.762175381183624,False,0,2.57686430884069e-05,45,0.0163731245923027,65
tokyo_106628_temporal_spatial,106628,2018_1860407__event_002,62,0.78095805644989,False,0,8.24090873325509e-07,64,0.0162612374405077,66
tokyo_106628_temporal_spatial,106628,2018_1860375__event_002,46,0.815184414386749,False,0,1.60232159396402e-12,88,0.0161907190209077,67
tokyo_106628_temporal_spatial,106628,2018_1860379__event_001,51,0.813645720481873,False,0,9.12337273355169e-10,81,0.0161012075905693,68
tokyo_106628_temporal_spatial,106628,2018_1860437__event_001,77,0.768150687217712,False,0,4.69522395870039e-06,55,0.0159949222469057,69
tokyo_106628_temporal_spatial,106628,2018_1860419__event_001,75,0.768558442592621,False,0,1.2839290009977e-06,61,0.0156718702173248,70
tokyo_106628_temporal_spatial,106628,2018_1860421__event_001,54,0.812659800052643,False,0,2.20774438504067e-10,85,0.0156684815486993,71
tokyo_106628_temporal_spatial,106628,2018_1860412__event_002,73,0.770002722740173,False,0,7.72436788379965e-07,65,0.0155187969924812,72
tokyo_106628_temporal_spatial,106628,2018_1860388__event_001,81,0.764146327972412,False,0,1.89838641768535e-06,59,0.0154955599260981,73
tokyo_106628_temporal_spatial,106628,2018_1860443__event_002,57,0.799549460411072,False,0,7.46321551332678e-10,84,0.015491452991453,74
tokyo_106628_temporal_spatial,106628,2018_1860370__event_002,80,0.765359044075012,False,0,1.5901026246823e-06,60,0.0154761904761905,75
tokyo_106628_temporal_spatial,106628,2018_1860443__event_003,58,0.798545598983765,False,0,2.20673179457763e-10,86,0.0153238913396796,76
tokyo_106628_temporal_spatial,106628,2018_1860419__event_002,87,0.759411454200745,False,0,2.8849180971209e-06,58,0.0152772973596218,77
tokyo_106628_temporal_spatial,106628,2018_1860411__event_004,74,0.768655180931091,False,0,3.33623045437947e-07,68,0.0152751865671642,78
tokyo_106628_temporal_spatial,106628,2018_1860405__event_001,66,0.77413535118103,False,0,3.4980953546838e-09,78,0.0151828847481021,79
tokyo_106628_temporal_spatial,106628,2018_1860405__event_002,63,0.779629528522491,False,0,8.00367630312283e-10,82,0.0151723348219398,80
tokyo_106628_temporal_spatial,106628,2018_1860443__event_001,65,0.776088535785675,False,0,3.39488949622262e-09,80,0.0151428571428571,81
tokyo_106628_temporal_spatial,106628,2018_1860400__event_003,78,0.767955780029297,False,0,3.3299284243511e-07,69,0.0149983147960903,82
tokyo_106628_temporal_spatial,106628,2018_1860400__event_002,76,0.768423676490784,False,0,8.19697509237186e-08,73,0.0148717381689518,83
tokyo_106628_temporal_spatial,106628,2018_1860421__event_003,71,0.771113634109497,False,0,3.39499560026366e-09,79,0.0148278323905761,84
tokyo_106628_temporal_spatial,106628,2018_1860412__event_001,83,0.763138711452484,False,0,1.71244977839555e-07,70,0.0146853146853147,85
tokyo_106628_temporal_spatial,106628,2018_1860388__event_002,88,0.753522515296936,False,0,4.34271937400647e-07,67,0.0146307725047883,86
tokyo_106628_temporal_spatial,106628,2018_1860421__event_002,72,0.77083957195282,False,0,7.47091841281525e-10,83,0.0145687645687646,87
tokyo_106628_temporal_spatial,106628,2018_1860400__event_001,85,0.762300193309784,False,0,6.47238439789412e-08,74,0.0143592382913021,88
tokyo_109617_relational_after,109617,2018_1909144__event_001,2,0.897758781909943,True,0.20126756976342,0.144950141000255,1,0.0325224748810153,1
tokyo_109617_relational_after,109617,2018_1909184__event_001,1,0.900312185287476,True,0.201840014503341,0.120124854723344,3,0.0322664584959667,2
tokyo_109617_relational_after,109617,2018_1909144__event_002,3,0.893595933914185,True,0.200334305376278,0.142765738998213,2,0.0320020481310804,3
