node_id,node_type,user_id,event_id,venue_id,trail_id,name,category,timestamp,city,address,latitude,longitude,is_high_memory_load
event::2018_1621591__event_002,event,88793,2018_1621591__event_002,1260,2018_1621591,壱発ラーメン,Ramen Restaurant,2017-12-09 10:10:00,Fussa,加美平1-18-19,35.749868596223045,139.32689163833857,True
event::2018_1621592__event_001,event,88793,2018_1621592__event_001,83,2018_1621592,イオンモール日の出,Shopping Mall,2017-12-12 02:37:00,Fussa,平井237-3,35.73477061492302,139.27481174119748,True
event::2018_1621592__event_002,event,88793,2018_1621592__event_002,3259,2018_1621592,アストロプロダクツ 青梅店,Hardware Store,2017-12-12 09:29:00,Fussa,新町4-21-5,35.786246563405086,139.30670841079385,True
event::2018_1621594__event_001,event,88793,2018_1621594__event_001,3817,2018_1621594,こりゃなんだ〜,Restaurant,2017-12-16 09:32:00,Fussa,小作台1丁目25-2,35.777496641974196,139.30538197614783,True
event::2018_1621594__event_002,event,88793,2018_1621594__event_002,4451,2018_1621594,昭和シェル セルフ日の出インターSS,Gas Station,2017-12-16 10:31:00,Fussa,平井18-2,35.73970239862539,139.2793162195613,True
event::2018_1765784__event_001,event,100159,2018_1765784__event_001,4495,2018_1765784,らーめん 虎テツ,Noodle House,2017-10-17 02:18:00,Fussa,小作台1-5-12,35.77843825131325,139.30093406382477,True
event::2018_1765784__event_002,event,100159,2018_1765784__event_002,473,2018_1765784,南京亭,Chinese Restaurant,2017-10-17 08:48:00,Hachiōji,梅坪町134-1,35.68620177689125,139.34029950168588,True
event::2018_1765785__event_001,event,100159,2018_1765785__event_001,3897,2018_1765785,ほっこり中華そば もつけ,Ramen Restaurant,2017-10-19 02:45:00,Hachiōji,万町34-1,35.65310253585308,139.33320857584476,True
event::2018_1765785__event_002,event,100159,2018_1765785__event_002,4103,2018_1765785,麺や 睡蓮,Ramen Restaurant,2017-10-19 08:55:00,Hachiōji,元本郷町3-17-1,35.66517243840993,139.31611283010656,True
event::2018_1765788__event_001,event,100159,2018_1765788__event_001,4092,2018_1765788,五ノ神精肉店,Ramen Restaurant,2017-11-09 02:48:00,Fussa,小川東3-9-13,35.72007256929179,139.3237766129535,True
event::2018_1765788__event_002,event,100159,2018_1765788__event_002,2632,2018_1765788,カッパ64,Ramen Restaurant,2017-11-09 09:09:00,Fussa,北田園1-6-9,35.732916624891494,139.32561398406207,True
event::2018_1765792__event_001,event,100159,2018_1765792__event_001,720,2018_1765792,勝来軒,Noodle House,2017-11-25 03:22:00,Fussa,五ノ神2-1-11,35.76120549958,139.3194736333642,True
event::2018_1765792__event_002,event,100159,2018_1765792__event_002,236,2018_1765792,福島屋 本店,Supermarket,2017-11-25 03:42:00,Fussa,五ノ神3-15-1,35.7617364345726,139.31942873301492,True
event::2018_1765796__event_001,event,100159,2018_1765796__event_001,4092,2018_1765796,五ノ神精肉店,Ramen Restaurant,2018-01-11 02:08:00,Fussa,小川東3-9-13,35.72007256929179,139.3237766129535,True
event::2018_1765796__event_002,event,100159,2018_1765796__event_002,1253,2018_1765796,CoCo壱番屋,Japanese Curry Restaurant,2018-01-11 08:34:00,Fussa,野辺973-1,35.722157,139.30678,True
event::2018_1765797__event_001,event,100159,2018_1765797__event_001,4103,2018_1765797,麺や 睡蓮,Ramen Restaurant,2018-01-12 02:06:00,Hachiōji,元本郷町3-17-1,35.66517243840993,139.31611283010656,True
event::2018_1765797__event_002,event,100159,2018_1765797__event_002,4571,2018_1765797,らーめん 鴨福,Ramen Restaurant,2018-01-12 08:40:00,Hachiōji,新町1-17,35.660340690395984,139.34100048547342,True
event::2018_1765798__event_001,event,100159,2018_1765798__event_001,3074,2018_1765798,麺処 いし川,Ramen Restaurant,2018-01-16 02:19:00,Fussa,二宮337-1,35.730971629872194,139.2930030391613,True
event::2018_1765798__event_002,event,100159,2018_1765798__event_002,2632,2018_1765798,カッパ64,Ramen Restaurant,2018-01-16 08:59:00,Fussa,北田園1-6-9,35.732916624891494,139.32561398406207,True
event::2018_1765800__event_001,event,100159,2018_1765800__event_001,3509,2018_1765800,松屋,Noodle House,2018-02-21 02:33:00,Fussa,箱根ケ崎258-22,35.771355047494794,139.34856556355953,True
event::2018_1765800__event_002,event,100159,2018_1765800__event_002,4092,2018_1765800,五ノ神精肉店,Ramen Restaurant,2018-02-21 09:04:00,Fussa,小川東3-9-13,35.72007256929179,139.3237766129535,True
event::2018_1765802__event_001,event,100159,2018_1765802__event_001,2154,2018_1765802,ふたばや（うどん）,Udon Restaurant,2018-03-20 02:04:00,Hachiōji,子安町1-44-5,35.653045462975626,139.34472892449048,True
event::2018_1765802__event_002,event,100159,2018_1765802__event_002,1290,2018_1765802,ラーメン 太公望,Ramen Restaurant,2018-03-20 08:59:00,Fussa,秋川1-2-6,35.728292983869764,139.28814557062802,True
event::2018_1765805__event_001,event,100159,2018_1765805__event_001,4219,2018_1765805,八王子 響,Ramen Restaurant,2018-04-03 02:33:00,Hachiōji,平岡町15-14,35.66350955584894,139.32808631959256,True
event::2018_1765805__event_002,event,100159,2018_1765805__event_002,729,2018_1765805,スシロー,Sushi Restaurant,2018-04-03 09:26:00,Fussa,熊川261-1,35.718339,139.335768,True
event::2018_1765809__event_001,event,100159,2018_1765809__event_001,1290,2018_1765809,ラーメン 太公望,Ramen Restaurant,2018-04-17 03:49:00,Fussa,秋川1-2-6,35.728292983869764,139.28814557062802,True
event::2018_1765809__event_002,event,100159,2018_1765809__event_002,408,2018_1765809,らーめん 楓,Ramen Restaurant,2018-04-17 08:59:00,Hachiōji,大和田町5-10-1,35.66368851400603,139.3529870033874,True
event::2018_1765810__event_001,event,100159,2018_1765810__event_001,3074,2018_1765810,麺処 いし川,Ramen Restaurant,2018-04-24 02:20:00,Fussa,二宮337-1,35.730971629872194,139.2930030391613,True
event::2018_1765810__event_002,event,100159,2018_1765810__event_002,408,2018_1765810,らーめん 楓,Ramen Restaurant,2018-04-24 09:53:00,Hachiōji,大和田町5-10-1,35.66368851400603,139.3529870033874,True
event::2018_1765814__event_001,event,100159,2018_1765814__event_001,983,2018_1765814,武蔵野うどん たまや,Udon Restaurant,2018-05-15 02:09:00,Hachiōji,中町11-4,35.65779911891817,139.33452390384286,True
event::2018_1765814__event_002,event,100159,2018_1765814__event_002,3901,2018_1765814,らーめん 縁,Ramen Restaurant,2018-05-15 08:47:00,Fussa,昭和町5-12-11,35.711625929573934,139.35877732232123,True
event::2018_1765816__event_001,event,100159,2018_1765816__event_001,3603,2018_1765816,㐂九家,Noodle House,2018-05-22 03:30:00,Fussa,今寺5-18-49,35.79302216489861,139.3051312001634,True
event::2018_1765816__event_002,event,100159,2018_1765816__event_002,4092,2018_1765816,五ノ神精肉店,Ramen Restaurant,2018-05-22 09:18:00,Fussa,小川東3-9-13,35.72007256929179,139.3237766129535,True
event::2018_1765818__event_001,event,100159,2018_1765818__event_001,408,2018_1765818,らーめん 楓,Ramen Restaurant,2018-06-13 19:28:00,Hachiōji,大和田町5-10-1,35.66368851400603,139.3529870033874,True
event::2018_1765818__event_002,event,100159,2018_1765818__event_002,4092,2018_1765818,五ノ神精肉店,Ramen Restaurant,2018-06-14 02:48:00,Fussa,小川東3-9-13,35.72007256929179,139.3237766129535,True
event::2018_1765820__event_001,event,100159,2018_1765820__event_001,4677,2018_1765820,,Ramen Restaurant,2018-06-21 02:35:00,Hachiōji,,,,True
event::2018_1765820__event_002,event,100159,2018_1765820__event_002,3897,2018_1765820,ほっこり中華そば もつけ,Ramen Restaurant,2018-06-21 09:41:00,Hachiōji,万町34-1,35.65310253585308,139.33320857584476,True
event::2018_1765823__event_001,event,100159,2018_1765823__event_001,4677,2018_1765823,,Ramen Restaurant,2018-07-05 02:16:00,Hachiōji,,,,True
event::2018_1765823__event_002,event,100159,2018_1765823__event_002,4092,2018_1765823,五ノ神精肉店,Ramen Restaurant,2018-07-05 09:37:00,Fussa,小川東3-9-13,35.72007256929179,139.3237766129535,True
event::2018_1765825__event_001,event,100159,2018_1765825__event_001,3074,2018_1765825,麺処 いし川,Ramen Restaurant,2018-07-10 02:20:00,Fussa,二宮337-1,35.730971629872194,139.2930030391613,True
event::2018_1765825__event_002,event,100159,2018_1765825__event_002,4219,2018_1765825,八王子 響,Ramen Restaurant,2018-07-10 09:34:00,Hachiōji,平岡町15-14,35.66350955584894,139.32808631959256,True
event::2018_1765827__event_001,event,100159,2018_1765827__event_001,236,2018_1765827,福島屋 本店,Supermarket,2018-07-15 03:22:00,Fussa,五ノ神3-15-1,35.7617364345726,139.31942873301492,True
event::2018_1765827__event_002,event,100159,2018_1765827__event_002,3603,2018_1765827,㐂九家,Noodle House,2018-07-15 03:50:00,Fussa,今寺5-18-49,35.79302216489861,139.3051312001634,True
event::2018_1765830__event_001,event,100159,2018_1765830__event_001,4489,2018_1765830,ら～麺 安至,Ramen Restaurant,2018-07-30 02:18:00,Hachiōji,緑区二本松1-35-8,35.59110993185751,139.32225096823964,True
event::2018_1765830__event_002,event,100159,2018_1765830__event_002,4060,2018_1765830,支那ソバ 玉龍,Ramen Restaurant,2018-07-30 09:29:00,Fussa,緑町4-1-27,35.71471,139.34766,True
event::2018_1765836__event_001,event,100159,2018_1765836__event_001,408,2018_1765836,らーめん 楓,Ramen Restaurant,2018-08-28 02:29:00,Hachiōji,大和田町5-10-1,35.66368851400603,139.3529870033874,True
event::2018_1765836__event_002,event,100159,2018_1765836__event_002,4219,2018_1765836,八王子 響,Ramen Restaurant,2018-08-28 09:18:00,Hachiōji,平岡町15-14,35.66350955584894,139.32808631959256,True
event::2018_1765837__event_001,event,100159,2018_1765837__event_001,4489,2018_1765837,ら～麺 安至,Ramen Restaurant,2018-09-06 02:14:00,Hachiōji,緑区二本松1-35-8,35.59110993185751,139.32225096823964,True
event::2018_1765837__event_002,event,100159,2018_1765837__event_002,3901,2018_1765837,らーめん 縁,Ramen Restaurant,2018-09-06 09:44:00,Fussa,昭和町5-12-11,35.711625929573934,139.35877732232123,True
event::2018_1767863__event_001,event,100312,2018_1767863__event_001,86,2018_1767863,イオンモールむさし村山,Shopping Mall,2017-10-06 02:25:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767863__event_002,event,100312,2018_1767863__event_002,2046,2018_1767863,新宿さぼてん,Tonkatsu Restaurant,2017-10-06 02:40:00,Fussa,榎1-1-3-1062,35.746591855422956,139.38406347535113,True
event::2018_1767866__event_001,event,100312,2018_1767866__event_001,31,2018_1767866,ジョイフル本田,Furniture / Home Store,2017-11-01 01:33:00,Fussa,殿ケ谷442,35.760225941206684,139.358292554971,True
event::2018_1767866__event_002,event,100312,2018_1767866__event_002,549,2018_1767866,ジャパンミート生鮮館 瑞穂店,Grocery Store,2017-11-01 02:22:00,Fussa,殿ヶ谷442,35.76122774451714,139.35920964605634,True
event::2018_1767867__event_001,event,100312,2018_1767867__event_001,86,2018_1767867,イオンモールむさし村山,Shopping Mall,2017-11-04 02:00:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767867__event_002,event,100312,2018_1767867__event_002,1953,2018_1767867,丸亀製麺,Udon Restaurant,2017-11-04 02:38:00,Fussa,榎1-1-3,35.74655674430344,139.3840029488663,True
event::2018_1767870__event_001,event,100312,2018_1767870__event_001,9,2018_1767870,ザ・モールみずほ16,Shopping Mall,2017-11-11 02:11:00,Fussa,高根623,35.786198,139.34976,True
event::2018_1767870__event_002,event,100312,2018_1767870__event_002,3854,2018_1767870,リンガーハット,Noodle House,2017-11-11 02:38:00,Fussa,高根623,35.786093,139.348678,True
event::2018_1767876__event_001,event,100312,2018_1767876__event_001,86,2018_1767876,イオンモールむさし村山,Shopping Mall,2017-11-25 03:41:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767876__event_002,event,100312,2018_1767876__event_002,906,2018_1767876,ユニクロ,Clothing Store,2017-11-25 04:18:00,Fussa,榎1-1-3,35.747062468067966,139.3847548049316,True
event::2018_1767879__event_001,event,100312,2018_1767879__event_001,86,2018_1767879,イオンモールむさし村山,Shopping Mall,2017-12-05 02:09:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767879__event_002,event,100312,2018_1767879__event_002,2149,2018_1767879,風び イオンモールむさし村山店,Ramen Restaurant,2017-12-05 02:15:00,Fussa,榎1-1-3,35.746537356641326,139.38412818365313,True
event::2018_1767880__event_001,event,100312,2018_1767880__event_001,1665,2018_1767880,コイデカメラ 小平小川町店,Camera Store,2017-12-11 01:20:00,Higashimurayama,小川東町1-6-24,35.73264092473002,139.46505907835177,True
event::2018_1767880__event_002,event,100312,2018_1767880__event_002,1118,2018_1767880,ドン・キホーテ,Discount Store,2017-12-11 01:41:00,Higashimurayama,小川東町1-5-22,35.73137112573036,139.46478115149066,True
event::2018_1767885__event_001,event,100312,2018_1767885__event_001,31,2018_1767885,ジョイフル本田,Furniture / Home Store,2017-12-22 02:06:00,Fussa,殿ケ谷442,35.760225941206684,139.358292554971,True
event::2018_1767885__event_002,event,100312,2018_1767885__event_002,2169,2018_1767885,すき家,Fast Food Restaurant,2017-12-22 02:47:00,Fussa,殿ヶ谷442,35.760721836547624,139.358149766922,True
event::2018_1767887__event_001,event,100312,2018_1767887__event_001,86,2018_1767887,イオンモールむさし村山,Shopping Mall,2017-12-28 02:15:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767887__event_002,event,100312,2018_1767887__event_002,3071,2018_1767887,おらがそば,Soba Restaurant,2017-12-28 02:42:00,Fussa,榎1-1-3,35.74659662786696,139.38400138347407,True
event::2018_1767890__event_001,event,100312,2018_1767890__event_001,86,2018_1767890,イオンモールむさし村山,Shopping Mall,2018-01-06 01:41:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767890__event_002,event,100312,2018_1767890__event_002,1893,2018_1767890,炭焼ステーキ くに 武蔵村山店,Steakhouse,2018-01-06 02:23:00,Fussa,榎1-1-3,35.74642455637802,139.38415322635564,True
event::2018_1767893__event_001,event,100312,2018_1767893__event_001,86,2018_1767893,イオンモールむさし村山,Shopping Mall,2018-01-20 01:54:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767893__event_002,event,100312,2018_1767893__event_002,708,2018_1767893,紅虎餃子房,Chinese Restaurant,2018-01-20 02:19:00,Fussa,榎1-1-3,35.74677216271954,139.38422166426264,True
event::2018_1767895__event_001,event,100312,2018_1767895__event_001,86,2018_1767895,イオンモールむさし村山,Shopping Mall,2018-01-30 02:50:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767895__event_002,event,100312,2018_1767895__event_002,3058,2018_1767895,大阪王将,Chinese Restaurant,2018-01-30 03:00:00,Fussa,榎1-1-3,35.74654772664843,139.38402699107252,True
event::2018_1767902__event_001,event,100312,2018_1767902__event_001,86,2018_1767902,イオンモールむさし村山,Shopping Mall,2018-02-27 02:31:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767902__event_002,event,100312,2018_1767902__event_002,3993,2018_1767902,鶏白湯らーめん 自由が丘蔭山,Ramen Restaurant,2018-02-27 02:53:00,Fussa,榎1-1-3,35.746486,139.384357,True
event::2018_1767903__event_001,event,100312,2018_1767903__event_001,3802,2018_1767903,イーストビレッジ (East Village),Shopping Mall,2018-02-28 01:58:00,Higashimurayama,恩多町3-29-1,35.75370052636496,139.48048227281373,True
event::2018_1767903__event_002,event,100312,2018_1767903__event_002,589,2018_1767903,ジャパンミート卸売市場 東村山店,Grocery Store,2018-02-28 02:03:00,Higashimurayama,恩多町3-29-1,35.75381728804479,139.48094946400815,True
event::2018_1767905__event_001,event,100312,2018_1767905__event_001,86,2018_1767905,イオンモールむさし村山,Shopping Mall,2018-03-08 01:51:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767905__event_002,event,100312,2018_1767905__event_002,4610,2018_1767905,いきなり!ステーキ,Steakhouse,2018-03-08 02:13:00,Fussa,榎1-1-3,35.7463515,139.3848134,True
event::2018_1767907__event_001,event,100312,2018_1767907__event_001,208,2018_1767907,東村山税務署,Government Building,2018-03-14 01:37:00,Higashimurayama,本町1-20-22,35.75801911253322,139.468701599898,True
event::2018_1767907__event_002,event,100312,2018_1767907__event_002,1789,2018_1767907,バーミヤン,Chinese Restaurant,2018-03-14 02:10:00,Higashimurayama,久米川町4-3-35,35.759655658776715,139.47324939072132,True
event::2018_1767907__event_003,event,100312,2018_1767907__event_003,589,2018_1767907,ジャパンミート卸売市場 東村山店,Grocery Store,2018-03-14 03:00:00,Higashimurayama,恩多町3-29-1,35.75381728804479,139.48094946400815,True
event::2018_1767913__event_001,event,100312,2018_1767913__event_001,86,2018_1767913,イオンモールむさし村山,Shopping Mall,2018-03-29 02:28:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767913__event_002,event,100312,2018_1767913__event_002,3071,2018_1767913,おらがそば,Soba Restaurant,2018-03-29 02:39:00,Fussa,榎1-1-3,35.74659662786696,139.38400138347407,True
event::2018_1767914__event_001,event,100312,2018_1767914__event_001,86,2018_1767914,イオンモールむさし村山,Shopping Mall,2018-04-03 01:44:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767914__event_002,event,100312,2018_1767914__event_002,2445,2018_1767914,PASTAレッジャーノ,Italian Restaurant,2018-04-03 02:08:00,Fussa,榎1-1-3,35.74663362375951,139.38401130228783,True
event::2018_1767921__event_001,event,100312,2018_1767921__event_001,86,2018_1767921,イオンモールむさし村山,Shopping Mall,2018-04-24 02:01:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767921__event_002,event,100312,2018_1767921__event_002,3058,2018_1767921,大阪王将,Chinese Restaurant,2018-04-24 02:22:00,Fussa,榎1-1-3,35.74654772664843,139.38402699107252,True
event::2018_1767925__event_001,event,100312,2018_1767925__event_001,86,2018_1767925,イオンモールむさし村山,Shopping Mall,2018-05-05 01:54:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767925__event_002,event,100312,2018_1767925__event_002,1836,2018_1767925,サンマルクカフェ,Café,2018-05-05 02:15:00,Fussa,榎1-1-3,35.74727729960976,139.38475434602879,True
event::2018_1767926__event_001,event,100312,2018_1767926__event_001,86,2018_1767926,イオンモールむさし村山,Shopping Mall,2018-05-08 02:08:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767926__event_002,event,100312,2018_1767926__event_002,3993,2018_1767926,鶏白湯らーめん 自由が丘蔭山,Ramen Restaurant,2018-05-08 02:38:00,Fussa,榎1-1-3,35.746486,139.384357,True
event::2018_1767933__event_001,event,100312,2018_1767933__event_001,31,2018_1767933,ジョイフル本田,Furniture / Home Store,2018-06-02 02:32:00,Fussa,殿ケ谷442,35.760225941206684,139.358292554971,True
event::2018_1767933__event_002,event,100312,2018_1767933__event_002,549,2018_1767933,ジャパンミート生鮮館 瑞穂店,Grocery Store,2018-06-02 03:56:00,Fussa,殿ヶ谷442,35.76122774451714,139.35920964605634,True
event::2018_1767934__event_001,event,100312,2018_1767934__event_001,86,2018_1767934,イオンモールむさし村山,Shopping Mall,2018-06-09 02:35:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767934__event_002,event,100312,2018_1767934__event_002,1953,2018_1767934,丸亀製麺,Udon Restaurant,2018-06-09 02:44:00,Fussa,榎1-1-3,35.74655674430344,139.3840029488663,True
event::2018_1767935__event_001,event,100312,2018_1767935__event_001,9,2018_1767935,ザ・モールみずほ16,Shopping Mall,2018-06-15 01:52:00,Fussa,高根623,35.786198,139.34976,True
event::2018_1767935__event_002,event,100312,2018_1767935__event_002,3446,2018_1767935,モスバーガー,Fast Food Restaurant,2018-06-15 02:11:00,Fussa,大字高根623,35.786335,139.34864,True
event::2018_1767940__event_001,event,100312,2018_1767940__event_001,86,2018_1767940,イオンモールむさし村山,Shopping Mall,2018-06-30 02:15:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767940__event_002,event,100312,2018_1767940__event_002,4610,2018_1767940,いきなり!ステーキ,Steakhouse,2018-06-30 02:34:00,Fussa,榎1-1-3,35.7463515,139.3848134,True
event::2018_1767941__event_001,event,100312,2018_1767941__event_001,86,2018_1767941,イオンモールむさし村山,Shopping Mall,2018-07-07 01:58:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767941__event_002,event,100312,2018_1767941__event_002,244,2018_1767941,SUBWAY,Sandwich Place,2018-07-07 02:22:00,Fussa,榎1-1-3,35.7472843,139.3845388,True
event::2018_1767945__event_001,event,100312,2018_1767945__event_001,121,2018_1767945,イオンフードスタイル 小平店,Supermarket,2018-07-26 02:23:00,Higashimurayama,小川東町2-12-1,35.74330067935017,139.46739208605078,True
event::2018_1767945__event_002,event,100312,2018_1767945__event_002,2461,2018_1767945,ドムドムハンバーガー,Fast Food Restaurant,2018-07-26 02:32:00,Higashimurayama,小川東町2-12-1,35.74353,139.467446,True
event::2018_1767947__event_001,event,100312,2018_1767947__event_001,86,2018_1767947,イオンモールむさし村山,Shopping Mall,2018-07-28 01:45:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767947__event_002,event,100312,2018_1767947__event_002,708,2018_1767947,紅虎餃子房,Chinese Restaurant,2018-07-28 02:42:00,Fussa,榎1-1-3,35.74677216271954,139.38422166426264,True
event::2018_1767950__event_001,event,100312,2018_1767950__event_001,86,2018_1767950,イオンモールむさし村山,Shopping Mall,2018-08-15 01:28:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767950__event_002,event,100312,2018_1767950__event_002,3232,2018_1767950,ぶたを イオンモールむさし村山店,Steakhouse,2018-08-15 02:00:00,Fussa,榎1-1-3,35.746572428823875,139.3840113022878,True
event::2018_1767953__event_001,event,100312,2018_1767953__event_001,31,2018_1767953,ジョイフル本田,Furniture / Home Store,2018-08-25 01:44:00,Fussa,殿ケ谷442,35.760225941206684,139.358292554971,True
event::2018_1767953__event_002,event,100312,2018_1767953__event_002,796,2018_1767953,リンガーハット,Noodle House,2018-08-25 02:23:00,Fussa,殿ヶ谷442,35.7600934175996,139.35828449954994,True
event::2018_1767953__event_003,event,100312,2018_1767953__event_003,549,2018_1767953,ジャパンミート生鮮館 瑞穂店,Grocery Store,2018-08-25 03:24:00,Fussa,殿ヶ谷442,35.76122774451714,139.35920964605634,True
event::2018_1767957__event_001,event,100312,2018_1767957__event_001,86,2018_1767957,イオンモールむさし村山,Shopping Mall,2018-09-02 00:51:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767957__event_002,event,100312,2018_1767957__event_002,1376,2018_1767957,グランブッフェ,Buffet,2018-09-02 02:39:00,Fussa,榎1-1-3,35.746355288129394,139.38421128741695,True
event::2018_1767958__event_001,event,100312,2018_1767958__event_001,86,2018_1767958,イオンモールむさし村山,Shopping Mall,2018-09-12 01:20:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767958__event_002,event,100312,2018_1767958__event_002,244,2018_1767958,SUBWAY,Sandwich Place,2018-09-12 02:26:00,Fussa,榎1-1-3,35.7472843,139.3845388,True
event::2018_1767963__event_001,event,100312,2018_1767963__event_001,86,2018_1767963,イオンモールむさし村山,Shopping Mall,2018-09-29 01:36:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767963__event_002,event,100312,2018_1767963__event_002,708,2018_1767963,紅虎餃子房,Chinese Restaurant,2018-09-29 02:38:00,Fussa,榎1-1-3,35.74677216271954,139.38422166426264,True
event::2018_1767964__event_001,event,100312,2018_1767964__event_001,86,2018_1767964,イオンモールむさし村山,Shopping Mall,2018-10-02 02:11:00,Fussa,榎1-1-3,35.7465645056559,139.3847680091858,True
event::2018_1767964__event_002,event,100312,2018_1767964__event_002,4664,2018_1767964,,Steakhouse,2018-10-02 02:24:00,Fussa,,,,True
event::2018_1773204__event_001,event,100677,2018_1773204__event_001,4421,2018_1773204,,Sake Bar,2018-01-30 11:39:00,Hachiōji,,,,False
event::2018_1773204__event_002,event,100677,2018_1773204__event_002,3152,2018_1773204,アニソンDJバー グリュック,Bar,2018-01-30 12:35:00,Hachiōji,三崎町1-6,35.65656352155028,139.33652023910867,False
event::2018_1773205__event_001,event,100677,2018_1773205__event_001,3800,2018_1773205,串屋横丁 西八王子駅前店,Sake Bar,2018-02-02 08:54:00,Hachiōji,千人町2-3-10,35.6578967563042,139.31299049076028,False
event::2018_1773205__event_002,event,100677,2018_1773205__event_002,3662,2018_1773205,居肴わさび,Sake Bar,2018-02-02 09:49:00,Hachiōji,台町4-45-3,35.65677756260824,139.3146711587906,False
event::2018_1773206__event_001,event,100677,2018_1773206__event_001,758,2018_1773206,八王子市富士森体育館,Gym / Fitness Center,2018-02-04 06:05:00,Hachiōji,台町2-3-7,35.65044377727594,139.32311200266514,False
event::2018_1773206__event_002,event,100677,2018_1773206__event_002,1461,2018_1773206,鳥貴族 八王子北口店,Sake Bar,2018-02-04 08:19:00,Hachiōji,三崎町5-19,35.65765365966539,139.33640778064728,False
event::2018_1773208__event_001,event,100677,2018_1773208__event_001,3091,2018_1773208,富士森公園 テニスコート,Tennis Court,2018-02-10 05:29:00,Hachiōji,台町2-2,35.65243867104818,139.32265454593403,False
event::2018_1773208__event_002,event,100677,2018_1773208__event_002,3662,2018_1773208,居肴わさび,Sake Bar,2018-02-10 08:13:00,Hachiōji,台町4-45-3,35.65677756260824,139.3146711587906,False
event::2018_1773210__event_001,event,100677,2018_1773210__event_001,3597,2018_1773210,金太郎 西八王子北口店,Japanese Restaurant,2018-02-21 10:29:00,Hachiōji,千人町2-20-10,35.65703926475943,139.31207834867124,False
event::2018_1773210__event_002,event,100677,2018_1773210__event_002,2822,2018_1773210,NEWZ BAL,Sake Bar,2018-02-21 12:35:00,Hachiōji,千人町2-19-8,35.65711282965526,139.31190536313534,False
event::2018_1773217__event_001,event,100677,2018_1773217__event_001,4230,2018_1773217,イーアス高尾,Shopping Mall,2018-07-01 03:03:00,Hachiōji,東浅川町550-1,35.642822,139.289156,False
event::2018_1773217__event_002,event,100677,2018_1773217__event_002,4364,2018_1773217,餃子の王将,Chinese Restaurant,2018-07-01 03:15:00,Hachiōji,東浅川町550-1,35.642577762115984,139.28875443890212,False
event::2018_1773218__event_001,event,100677,2018_1773218__event_001,31,2018_1773218,ジョイフル本田,Furniture / Home Store,2018-07-13 03:54:00,Fussa,殿ケ谷442,35.760225941206684,139.358292554971,False
event::2018_1773218__event_002,event,100677,2018_1773218__event_002,2672,2018_1773218,や台ずし 拝島町,Sushi Restaurant,2018-07-13 09:13:00,Fussa,熊川1712,35.72151449513434,139.34189850485623,False
event::2018_1773220__event_001,event,100677,2018_1773220__event_001,3662,2018_1773220,居肴わさび,Sake Bar,2018-07-20 12:28:00,Hachiōji,台町4-45-3,35.65677756260824,139.3146711587906,False
event::2018_1773220__event_002,event,100677,2018_1773220__event_002,1418,2018_1773220,D.O.T.,Bar,2018-07-20 15:44:00,Hachiōji,千人町,35.656337,139.310353,False
event::2018_1773227__event_001,event,100677,2018_1773227__event_001,1972,2018_1773227,味ん味ん 西八王子店,BBQ Joint,2018-08-31 12:42:00,Hachiōji,散田町5-9-8,35.64828384728178,139.300586431932,False
event::2018_1773227__event_002,event,100677,2018_1773227__event_002,3662,2018_1773227,居肴わさび,Sake Bar,2018-08-31 14:12:00,Hachiōji,台町4-45-3,35.65677756260824,139.3146711587906,False
event::2018_1773233__event_001,event,100677,2018_1773233__event_001,3662,2018_1773233,居肴わさび,Sake Bar,2018-10-06 11:30:00,Hachiōji,台町4-45-3,35.65677756260824,139.3146711587906,False
